X	Y	Species	Type	Diam	Height	ParamG1
88	29.5	ABCO	Adult	15.3	0	0
88	31	ABMA	Adult	87.1	0	0
90	31	ABCO	Adult	7	0	0
92	25	PILA	Adult	14.9	0	0
89.5	24	ABCO	Adult	1.6	0	0
98	22	ABCO	Adult	27.7	0	0
100	28	ABCO	Adult	14.7	0	0
101	27	ABCO	Adult	12.2	0	0
101	25.5	ABCO	Adult	6.6	0	0
101	26	ABCO	Adult	9.6	0	0
101	27	ABCO	Adult	8.9	0	0
103	25	ABCO	Adult	8.5	0	0
103	25.5	ABCO	Adult	6.1	0	0
104	25.5	ABCO	Adult	31.2	0	0
104	26	ABCO	Adult	16.6	0	0
104	28	ABCO	Adult	14.7	0	0
105	27.5	ABCO	Adult	10.5	0	0
104.5	26.5	ABCO	Adult	8.9	0	0
104	29	ABCO	Adult	28.5	0	0
103	29	ABCO	Adult	7.9	0	0
101	25	ABCO	Adult	7.2	0	0
106.5	25.5	ABCO	Adult	19.2	0	0
108	28	ABCO	Adult	16.3	0	0
108	29	ABCO	Adult	17.7	0	0
111	20.5	ABCO	Adult	3.4	0	0
111	21	ABCO	Adult	5.8	0	0
110.5	23	ABCO	Adult	8.7	0	0
111	22.5	ABCO	Adult	7.3	0	0
112	22	ABCO	Adult	12.2	0	0
114	22	ABCO	Adult	12.2	0	0
114.5	22.5	ABCO	Adult	22.3	0	0
114	23	ABCO	Adult	11.9	0	0
116	23	ABCO	Adult	14.3	0	0
117	24	ABCO	Adult	4.4	0	0
114	25	ABCO	Adult	12.8	0	0
115	25	ABCO	Adult	12	0	0
118	26	ABCO	Adult	55.8	0	0
113	28	ABCO	Adult	13.1	0	0
113	28	ABCO	Adult	11.3	0	0
113	33	ABCO	Adult	9.4	0	0
111	32	ABCO	Adult	144.3	0	0
85	41	ABCO	Adult	42	0	0
81	46	ABCO	Adult	18.4	0	0
82	48	ABCO	Adult	18.7	0	0
82	49	ABCO	Adult	23.3	0	0
82	50	ABCO	Adult	32.3	0	0
80	49	ABCO	Adult	21.7	0	0
82	56	ABCO	Adult	1.3	0	0
81.5	58	ABMA	Adult	14.3	0	0
90	56	ABCO	Adult	112.8	0	0
91	56	ABCO	Adult	20.4	0	0
