X	Y	Species	Type	Diam	Height	ParamG1
94.764	58.33	PILA	Adult	0.5	0	0
99.834	58.8	ABCO	Adult	10.89999962	0	0
99.584	59.42	ABCO	Adult	17	0	0
11.925	61.87	ABCO	Adult	64	0	0
12.975	62.04	ABCO	Adult	17.60000038	0	0
99.213	62.97	ABCO	Adult	18.60000038	0	0
13.894	63.14	ABCO	Adult	51.20000076	0	0
23.035	63.15	ABCO	Adult	60.5	0	0
19.395	63.64	ABCO	Adult	33.40000153	0	0
15.014	63.82	ABCO	Adult	7.099999905	0	0
73.254	63.85	ABCO	Adult	79	0	0
4.264	64.21	ABCO	Adult	50.5	0	0
32.425	64.39	ABCO	Adult	131.8000031	0	0
44.365	64.61	ABCO	Adult	131.1000061	0	0
38.045	65.07	ABCO	Adult	0.400000006	0	0
98.434	65.74	PIJE	Adult	0.899999976	0	0
16.694	66	ABCO	Adult	30.20000076	0	0
23.625	66.3	ABCO	Adult	12.69999981	0	0
19.024	66.78	ABCO	Adult	29.60000038	0	0
78.713	67.19	ABCO	Adult	8.199999809	0	0
84.676	67.26	ABCO	Adult	2.700000048	0	0
60.581	67.32	PILA	Adult	2.5	0	0
77.003	67.42	ABCO	Adult	14	0	0
38.75	67.47	ABCO	Adult	8	0	0
13.803	67.56	ABCO	Adult	54.5	0	0
12.403	67.63	ABCO	Adult	6.400000095	0	0
84.063	68.06	CADE	Adult	18.20000076	0	0
36.564	68.44	ABCO	Adult	5.800000191	0	0
44.883	68.64	ABCO	Adult	4.099999905	0	0
44.657	68.77	ABCO	Adult	1.299999952	0	0
39.944	68.79	ABCO	Adult	5.300000191	0	0
38.225	68.99	ABCO	Adult	11.5	0	0
13.414	69.35	ABCO	Adult	14.60000038	0	0
79.814	69.42	ABCO	Adult	77.90000153	0	0
67.611	69.47	ABCO	Adult	0.400000006	0	0
64.573	69.53	ABCO	Adult	8.5	0	0
14.545	69.54	ABCO	Adult	29	0	0
23.364	69.54	ABCO	Adult	60.40000153	0	0
42.284	69.94	ABCO	Adult	2.099999905	0	0
36.557	70.06	ABCO	Adult	0.400000006	0	0
37	70.32	ABCO	Adult	0.400000006	0	0
79.994	70.55	PILA	Adult	33.20000076	0	0
33.804	70.56	ABCO	Adult	2	0	0
36.925	70.62	ABCO	Adult	4.699999809	0	0
16.593	71.15	ABCO	Adult	43.29999924	0	0
87.784	71.23	PIJE	Adult	52.09999847	0	0
36.235	71.33	ABCO	Adult	9.399999619	0	0
86.683	71.36	ABCO	Adult	5.599999905	0	0
39.844	71.71	ABCO	Adult	15.39999962	0	0
45.511	71.8	ABCO	Adult	0.400000006	0	0
88.463	72.06	ABCO	Adult	7	0	0
39.972	72.14	ABCO	Adult	5.5	0	0
87.203	72.18	PILA	Adult	22.89999962	0	0
38.605	72.24	ABCO	Adult	6.400000095	0	0
68.243	72.32	ABCO	Adult	15.19999981	0	0
43.518	72.37	ABCO	Adult	0.800000012	0	0
32.584	72.74	ABCO	Adult	37.09999847	0	0
64.293	72.79	ABCO	Adult	18.70000076	0	0
19.755	72.82	ABCO	Adult	21.5	0	0
40.133	72.87	ABCO	Adult	1.700000048	0	0
38.045	72.87	ABCO	Adult	7.099999905	0	0
41.015	73.43	ABCO	Adult	6.099999905	0	0
31.165	73.48	ABCO	Adult	46.79999924	0	0
14.074	74.14	ABCO	Adult	13	0	0
36.113	74.17	ABCO	Adult	12.10000038	0	0
38.173	74.58	ABCO	Adult	11	0	0
89.764	74.63	PILA	Adult	40.20000076	0	0
39.345	75.74	ABCO	Adult	17.20000076	0	0
19.164	75.77	PILA	Adult	47.09999847	0	0
14.573	76.53	ABCO	Adult	23.20000076	0	0
28.235	76.58	ABCO	Adult	102.1999969	0	0
39.405	77.42	ABCO	Adult	15.19999981	0	0
36.967	77.99	ABCO	Adult	25	0	0
33.825	78.03	ABCO	Adult	4.300000191	0	0
36.699	78.29	ABCO	Adult	6.400000095	0	0
59.723	78.3	ABCO	Adult	6.800000191	0	0
61.755	78.39	ABCO	Adult	2.299999952	0	0
59.982	78.43	ABCO	Adult	0.5	0	0
62.595	78.44	ABCO	Adult	4.599999905	0	0
34.865	78.47	ABCO	Adult	18.20000076	0	0
63.885	78.96	ABCO	Adult	16.79999924	0	0
39.494	79	ABCO	Adult	12.69999981	0	0
61.993	79.1	ABCO	Adult	0.5	0	0
9.784	79.11	ABCO	Adult	36.29999924	0	0
84.133	79.28	ABCO	Adult	50.29999924	0	0
59.674	79.44	ABCO	Adult	2.599999905	0	0
57.063	79.48	ABCO	Adult	47.59999847	0	0
61.134	79.51	ABCO	Adult	6.900000095	0	0
62.093	79.7	ABCO	Adult	5.599999905	0	0
65.805	79.71	ABCO	Adult	28.89999962	0	0
60.274	79.83	ABCO	Adult	5.400000095	0	0
65.28	80.22	ABCO	Adult	0.600000024	0	0
28.055	80.76	ABCO	Adult	18.10000038	0	0
37.065	81.47	ABMA	Adult	5.199999809	0	0
79.373	82.28	PILA	Adult	123.8000031	0	0
96.374	82.67	ABCO	Adult	108.3000031	0	0
26.093	82.76	CADE	Adult	35.29999924	0	0
56.384	82.78	ABCO	Adult	19.5	0	0
54.735	82.92	ABCO	Adult	45.5	0	0
30.584	83.15	ABCO	Adult	112.5	0	0
17.305	83.19	ABCO	Adult	50.29999924	0	0
59.263	83.87	ABCO	Adult	34.40000153	0	0
99.435	83.9	ABCO	Adult	72.09999847	0	0
28.083	83.91	ABCO	Adult	17	0	0
63.374	84.34	ABCO	Adult	1.700000048	0	0
59.954	84.47	ABCO	Adult	11.60000038	0	0
56.704	85.37	ABCO	Adult	9.800000191	0	0
29.264	85.4	ABCO	Adult	7.400000095	0	0
27.474	85.62	ABCO	Adult	13.30000019	0	0
79.544	85.69	PILA	Adult	20.5	0	0
62.093	85.72	ABCO	Adult	40.29999924	0	0
12.765	85.78	ABCO	Adult	82.19999695	0	0
57.794	86.11	ABCO	Adult	6.699999809	0	0
66.633	86.25	ABCO	Adult	52.70000076	0	0
41.859	86.3	ABCO	Adult	4.400000095	0	0
59.163	86.62	ABCO	Adult	7.099999905	0	0
69.043	86.92	ABCO	Adult	15.19999981	0	0
41.495	87.12	ABCO	Adult	2.799999952	0	0
16.894	87.58	ABCO	Adult	35.5	0	0
41.766	87.73	ABCO	Adult	2.900000095	0	0
19.864	88.07	ABCO	Adult	32.09999847	0	0
83.965	88.9	ABCO	Adult	87.59999847	0	0
61.545	88.91	PILA	Adult	14.10000038	0	0
79.574	89.16	ABCO	Adult	120.1999969	0	0
27.414	89.19	ABCO	Adult	53.5	0	0
59.144	89.35	PILA	Adult	7.300000191	0	0
91.624	89.43	ABCO	Adult	83.80000305	0	0
71.483	90.65	ABCO	Adult	19.20000076	0	0
26.065	90.77	ABCO	Adult	11.60000038	0	0
56.564	90.95	ABCO	Adult	89.5	0	0
10.985	91	ABCO	Adult	10.5	0	0
19.773	91.55	ABCO	Adult	21.20000076	0	0
9.473	93.02	ABCO	Adult	33.20000076	0	0
26.014	93.02	ABCO	Adult	26.10000038	0	0
30.176	93.31	ABCO	Adult	34.09999847	0	0
28.825	94.12	ABCO	Adult	45.70000076	0	0
12.147	94.47	ABCO	Adult	41.20000076	0	0
68.693	94.57	ABCO	Adult	68.5	0	0
23.704	95.63	ABCO	Adult	28	0	0
21.605	95.67	ABCO	Adult	41.29999924	0	0
36.095	96.25	ABCO	Adult	3.599999905	0	0
59.324	96.27	ABCO	Adult	57.20000076	0	0
42.102	96.46	ABCO	Adult	3.900000095	0	0
42.335	96.6	ABCO	Adult	17.20000076	0	0
34.774	96.73	ABCO	Adult	3.900000095	0	0
42.58	96.96	ABCO	Adult	1.200000048	0	0
43.082	96.96	ABCO	Adult	2.599999905	0	0
42.83	96.98	ABCO	Adult	11	0	0
58.855	97.06	ABCO	Adult	14.69999981	0	0
1.224	97.28	ABCO	Adult	43.20000076	0	0
99.684	97.96	PILA	Adult	11.19999981	0	0
56.804	98.07	ABCO	Adult	72.30000305	0	0
54.455	98.15	PILA	Adult	9.100000381	0	0
9.345	98.75	ABCO	Adult	25.5	0	0
55.104	98.82	ABCO	Adult	8.100000381	0	0
51.413	98.88	ABCO	Adult	61.90000153	0	0
89.664	99.07	QUKE	Adult	12.10000038	0	0
59.403	99.08	ABCO	Adult	80.09999847	0	0
34.053	99.25	ABCO	Adult	35.29999924	0	0
91.584	99.32	ABCO	Adult	94.69999695	0	0
88.404	99.59	QUKE	Adult	12.30000019	0	0
143.483	0.85	ABCO	Adult	53.79999924	0	0
139.503	0.87	ABCO	Adult	37.79999924	0	0
138.225	1	ABCO	Adult	10.5	0	0
113.465	1.13	ABCO	Adult	94.40000153	0	0
179.595	2.05	ABCO	Adult	12.10000038	0	0
162.285	2.25	ABCO	Adult	13	0	0
179.324	3.31	ABCO	Adult	34.79999924	0	0
178.074	4.21	ABCO	Adult	14.80000019	0	0
116.815	4.24	ABCO	Adult	3	0	0
151.744	4.3	PILA	Adult	163.3999939	0	0
167.083	4.51	ABCO	Adult	72.80000305	0	0
117.744	4.7	ABCO	Adult	9.600000381	0	0
142.475	5.13	ABCO	Adult	66.80000305	0	0
141.225	5.34	CADE	Adult	11	0	0
165.873	5.44	ABCO	Adult	2.400000095	0	0
152.225	5.67	ABCO	Adult	14.19999981	0	0
116.003	5.82	ABCO	Adult	3.200000048	0	0
193.343	5.97	CADE	Adult	56.70000076	0	0
143.164	6.14	ABCO	Adult	49.40000153	0	0
179.075	6.19	PILA	Adult	4.300000191	0	0
151.504	6.2	ABCO	Adult	6.400000095	0	0
174.274	6.25	ABCO	Adult	17.20000076	0	0
192.034	6.54	CADE	Adult	81.09999847	0	0
177.815	6.75	ABCO	Adult	17.10000038	0	0
116.694	6.82	ABCO	Adult	11	0	0
142.585	6.98	ABCO	Adult	70.5	0	0
166.983	7.19	PILA	Adult	15.19999981	0	0
141.064	7.45	ABCO	Adult	13.5	0	0
174.633	7.66	PILA	Adult	16.39999962	0	0
197.363	8.16	ABCO	Adult	18.10000038	0	0
141.435	8.37	ABCO	Adult	14.69999981	0	0
168.544	8.58	PILA	Adult	16.29999924	0	0
164.664	9.32	ABCO	Adult	52.29999924	0	0
184.011	9.52	ABCO	Adult	3.599999905	0	0
141.115	9.54	ABCO	Adult	8.199999809	0	0
142.034	9.72	ABCO	Adult	22.60000038	0	0
183.503	10.47	ABCO	Adult	7.599999905	0	0
115.604	10.59	ABCO	Adult	3.700000048	0	0
180.629	10.62	ABCO	Adult	11.60000038	0	0
179.154	10.74	ABCO	Adult	4.800000191	0	0
168.374	10.95	ABCO	Adult	12.69999981	0	0
144.164	11.24	ABCO	Adult	19.39999962	0	0
131.384	11.3	ABCO	Adult	35.5	0	0
116.264	11.34	ABCO	Adult	16.10000038	0	0
179.775	11.48	ABCO	Adult	14.30000019	0	0
191.414	11.83	ABCO	Adult	49.59999847	0	0
149.064	12.08	ABCO	Adult	2.700000048	0	0
132.544	12.47	ABCO	Adult	124	0	0
125.953	12.56	ABCO	Adult	68.09999847	0	0
179.194	12.61	ABCO	Adult	7.099999905	0	0
178.345	12.62	ABCO	Adult	0.800000012	0	0
159.905	12.71	ABCO	Adult	6.099999905	0	0
148.854	13	ABCO	Adult	24.29999924	0	0
148.368	13.06	ABCO	Adult	60.5	0	0
167.604	13.3	ABCO	Adult	12.19999981	0	0
129.954	13.8	ABCO	Adult	9.800000191	0	0
189.664	13.8	ABCO	Adult	27.89999962	0	0
168.014	13.83	ABCO	Adult	2.799999952	0	0
179.264	13.9	ABCO	Adult	14.80000019	0	0
164.165	14.37	ABCO	Adult	15.69999981	0	0
167.305	14.38	ABCO	Adult	12.5	0	0
154.604	14.47	ABCO	Adult	4.199999809	0	0
178.363	14.57	ABCO	Adult	16.5	0	0
128.515	14.59	ABCO	Adult	28.5	0	0
143.444	14.59	ABCO	Adult	23.39999962	0	0
127.775	15.8	ABCO	Adult	67	0	0
174.017	16.32	ABCO	Adult	2.700000048	0	0
130.015	16.67	ABCO	Adult	10.60000038	0	0
134.613	16.75	PILA	Adult	19.89999962	0	0
127.925	17	ABCO	Adult	9.800000191	0	0
101.135	17.75	ABCO	Adult	21	0	0
195.534	17.94	PILA	Adult	160	0	0
152.243	17.95	ABCO	Adult	3	0	0
142.263	17.96	ABCO	Adult	48	0	0
152.106	18.05	ABCO	Adult	0.5	0	0
162.723	18.38	ABCO	Adult	11.10000038	0	0
181.074	18.6	CADE	Adult	5.300000191	0	0
173.228	18.74	ABCO	Adult	25.5	0	0
175.209	19.24	ABCO	Adult	3	0	0
115.964	19.31	ABCO	Adult	8.699999809	0	0
184.901	19.412	ABCO	Adult	14.89999962	0	0
163.103	19.6	ABCO	Adult	27.5	0	0
185.232	19.729	ABCO	Adult	35.79999924	0	0
166.703	20.8	ABCO	Adult	22.89999962	0	0
116.143	20.97	ABCO	Adult	13.69999981	0	0
183.843	20.98	ABCO	Adult	42	0	0
182.425	21.03	ABCO	Adult	44.70000076	0	0
111.113	21.06	ABCO	Adult	6	0	0
186.484	21.16	ABCO	Adult	34.70000076	0	0
163.715	21.45	ABCO	Adult	21.5	0	0
117.004	21.8	ABCO	Adult	42.29999924	0	0
164.883	21.92	ABCO	Adult	7.199999809	0	0
184.014	22.07	ABCO	Adult	20	0	0
100.883	22.15	ABCO	Adult	6.900000095	0	0
109.214	22.46	ABCO	Adult	20.60000038	0	0
197.634	22.61	ABCO	Adult	15.5	0	0
113.164	23.21	ABCO	Adult	10.80000019	0	0
129.723	23.3	CADE	Adult	25.79999924	0	0
117.314	23.86	ABCO	Adult	1.799999952	0	0
123.305	24.31	ABCO	Adult	30	0	0
104.324	24.37	ABCO	Adult	8.800000191	0	0
108.055	24.44	ABCO	Adult	26.10000038	0	0
118.434	24.56	ABCO	Adult	27.29999924	0	0
103.074	25.03	PILA	Adult	79.80000305	0	0
148.893	25.54	ABCO	Adult	1.299999952	0	0
146.465	25.59	ABCO	Adult	8.300000191	0	0
147.414	25.6	ABCO	Adult	15	0	0
150.013	25.66	ABCO	Adult	6.699999809	0	0
128.604	25.86	ABCO	Adult	68.5	0	0
148.263	25.92	ABCO	Adult	9.600000381	0	0
122.51	25.95	ABCO	Adult	21.5	0	0
114.484	25.96	ABCO	Adult	76.30000305	0	0
121.14	26.08	ABCO	Adult	115.8000031	0	0
145.984	26.15	ABCO	Adult	1.600000024	0	0
195.571	26.16	CADE	Adult	0.699999988	0	0
149.815	26.4	ABCO	Adult	14.89999962	0	0
