X	Y	Species	Type	Diam	Height	ParamG1
0.908	46.97	ABMA	Adult	35	0	0
77.719	47	ABMA	Adult	2.3	0	0
84.55	47.05	PICO	Adult	43.1	0	0
8.115	47.1	ABMA	Adult	6.8	0	0
16.313	47.14	ABMA	Adult	87	0	0
92.024	47.35	ABMA	Adult	9.4	0	0
6.384	47.51	ABMA	Adult	45.5	0	0
30.203	47.61	ABMA	Adult	18.4	0	0
8.063	47.76	ABMA	Adult	26.3	0	0
79.739	47.78	ABMA	Adult	2.2	0	0
87.391	48.05	ABMA	Adult	17.1	0	0
29.657	48.1	ABMA	Adult	56.4	0	0
86.575	48.15	ABMA	Adult	2	0	0
96.597	48.16	PICO	Adult	5.5	0	0
84.54	48.32	ABMA	Adult	3.3	0	0
74.49	48.34	ABMA	Adult	2.9	0	0
79.3	48.4	ABMA	Adult	1.1	0	0
87.97	48.43	ABMA	Adult	4.5	0	0
61.822	48.5	ABMA	Adult	7.3	0	0
41.607	49.2	ABMA	Adult	36.6	0	0
70.344	49.31	PICO	Adult	2	0	0
11.505	49.84	ABMA	Adult	5.2	0	0
31.078	49.85	ABMA	Adult	82.2	0	0
93.613	49.98	ABMA	Adult	5.6	0	0
92.496	49.99	ABMA	Adult	7.2	0	0
78.003	50.01	ABMA	Adult	1.9	0	0
6.568	50.09	ABMA	Adult	30.4	0	0
78.745	50.58	ABMA	Adult	6.3	0	0
98.321	50.69	ABMA	Adult	55	0	0
40.459	50.72	ABMA	Adult	65.4	0	0
41.359	51	ABMA	Adult	115.5	0	0
92.923	51.04	ABMA	Adult	0.5	0	0
78.545	51.05	ABMA	Adult	5.5	0	0
85.275	51.14	ABMA	Adult	6	0	0
94.465	51.15	ABMA	Adult	11	0	0
69.208	51.18	PICO	Adult	1.4	0	0
97.88	51.32	PICO	Adult	48.9	0	0
66.845	51.42	ABMA	Adult	3.8	0	0
66.315	51.46	ABMA	Adult	1.7	0	0
70.951	51.48	ABMA	Adult	1.6	0	0
65.403	51.52	ABMA	Adult	2.4	0	0
69.481	52.02	ABMA	Adult	0.6	0	0
69.126	52.15	PICO	Adult	0.7	0	0
0.607	52.18	ABMA	Adult	6.3	0	0
0.393	52.2	ABMA	Adult	0.7	0	0
68.086	52.5	ABMA	Adult	0.8	0	0
77.012	52.63	ABMA	Adult	0.8	0	0
91.455	52.72	ABMA	Adult	5.8	0	0
87.643	52.87	ABMA	Adult	4	0	0
90.989	52.89	ABMA	Adult	16	0	0
75.407	52.93	ABMA	Adult	3.2	0	0
88.59	53.62	ABMA	Adult	3	0	0
70.256	53.68	ABMA	Adult	1.4	0	0
53.311	53.86	ABMA	Adult	63.6	0	0
34.449	53.93	ABMA	Adult	81.3	0	0
97.157	54.08	ABMA	Adult	0.9	0	0
72.178	54.2	ABMA	Adult	2.5	0	0
71.585	54.22	ABMA	Adult	0.5	0	0
10.434	54.4	ABMA	Adult	4.9	0	0
89.286	54.6	PICO	Adult	16.2	0	0
71.84	54.67	PICO	Adult	0.5	0	0
24.518	54.75	ABMA	Adult	146.5	0	0
5.003	54.91	ABMA	Adult	73.8	0	0
90.44	55.51	ABMA	Adult	0.7	0	0
91.887	55.57	ABMA	Adult	3.2	0	0
72.803	55.66	ABMA	Adult	0.4	0	0
91.187	56.07	PICO	Adult	2	0	0
92.073	56.1	ABMA	Adult	2.7	0	0
10.471	56.41	ABMA	Adult	91.9	0	0
65.254	56.63	ABMA	Adult	13.8	0	0
63.812	56.81	ABMA	Adult	37.7	0	0
69.635	56.97	ABMA	Adult	50.2	0	0
69.306	57.12	ABMA	Adult	13.7	0	0
9.881	57.32	PICO	Adult	69.5	0	0
67.659	57.58	ABMA	Adult	97.4	0	0
69.658	57.72	ABMA	Adult	35.7	0	0
69.962	58.14	ABMA	Adult	63	0	0
2.534	58.94	ABMA	Adult	0.6	0	0
52.88	59.13	ABMA	Adult	113.2	0	0
65.368	59.37	ABMA	Adult	33.8	0	0
32.872	59.42	ABMA	Adult	36.8	0	0
1.274	60.2	ABMA	Adult	4.5	0	0
55.138	60.42	ABMA	Adult	86.8	0	0
4.121	60.59	ABMA	Adult	0.5	0	0
84.774	60.85	ABMA	Adult	8	0	0
1.246	60.92	ABMA	Adult	3.5	0	0
3.822	61.2	ABMA	Adult	17.5	0	0
1.713	61.75	ABMA	Adult	9.7	0	0
58.579	62.39	ABMA	Adult	70.8	0	0
57.088	62.61	ABMA	Adult	85.3	0	0
3.519	63.02	ABMA	Adult	20.3	0	0
1.928	63.28	ABMA	Adult	2.8	0	0
41.411	63.29	ABMA	Adult	39.8	0	0
39.703	63.39	ABMA	Adult	20	0	0
65.727	63.74	ABMA	Adult	43.4	0	0
20.776	63.75	ABMA	Adult	95.3	0	0
93.781	63.96	ABMA	Adult	26.3	0	0
90.279	64.15	PICO	Adult	21.2	0	0
7.403	64.37	ABMA	Adult	22.9	0	0
67.442	64.82	ABMA	Adult	103.1	0	0
35.609	64.87	PICO	Adult	50.5	0	0
4.233	64.95	ABMA	Adult	9.2	0	0
36.08	65.07	ABMA	Adult	44.3	0	0
13.679	65.58	ABMA	Adult	14.3	0	0
3.936	65.64	ABMA	Adult	17.6	0	0
30.222	65.77	ABMA	Adult	41.9	0	0
2.474	65.85	ABMA	Adult	3.1	0	0
75.722	65.97	ABMA	Adult	61.8	0	0
1.181	66.08	ABMA	Adult	17.3	0	0
0.166	66.08	ABMA	Adult	7.6	0	0
76.58	66.47	ABMA	Adult	118.5	0	0
0.68	66.63	ABMA	Adult	1.3	0	0
88.471	67.03	ABMA	Adult	43.3	0	0
1.484	67.17	ABMA	Adult	11.9	0	0
94.672	67.2	PICO	Adult	31	0	0
0.925	67.26	ABMA	Adult	5.5	0	0
5.952	67.74	ABMA	Adult	26.6	0	0
0.607	67.8	ABMA	Adult	2	0	0
1.19	67.99	ABMA	Adult	4.8	0	0
39.752	68.06	ABMA	Adult	112.1	0	0
14.61	68.66	ABMA	Adult	50.8	0	0
19.959	68.76	ABMA	Adult	55.8	0	0
82.952	69.5	ABMA	Adult	7.3	0	0
44.381	70.48	ABMA	Adult	115.6	0	0
4.349	70.67	ABMA	Adult	42.2	0	0
55.656	70.79	ABMA	Adult	102	0	0
43.543	71.14	ABMA	Adult	30.3	0	0
55.194	71.45	ABMA	Adult	31.4	0	0
10.347	71.81	ABMA	Adult	123.6	0	0
34.636	72.96	ABMA	Adult	0.8	0	0
99.611	73.08	ABMA	Adult	11.5	0	0
78.328	73.29	ABMA	Adult	4.2	0	0
79.347	73.41	ABMA	Adult	13.4	0	0
68.156	73.45	ABMA	Adult	72	0	0
61.773	73.72	ABMA	Adult	61.1	0	0
18.212	74.34	ABMA	Adult	54.9	0	0
57.17	74.34	ABMA	Adult	22.8	0	0
22.831	74.36	ABMA	Adult	60.3	0	0
62.085	74.68	ABMA	Adult	79.6	0	0
37.116	74.87	ABMA	Adult	1	0	0
1.678	75.67	ABMA	Adult	6.6	0	0
3.645	75.83	ABMA	Adult	1.7	0	0
6.185	76.03	ABMA	Adult	1.9	0	0
24.068	76.33	ABMA	Adult	105.7	0	0
27.686	76.83	ABMA	Adult	7.4	0	0
0.67	76.85	ABMA	Adult	2.4	0	0
59.748	76.89	ABMA	Adult	94.6	0	0
28.412	77.11	ABMA	Adult	14.9	0	0
2.551	77.3	ABMA	Adult	1.5	0	0
64.572	77.37	ABMA	Adult	61.6	0	0
29.109	77.4	ABMA	Adult	18.5	0	0
27.037	77.52	ABMA	Adult	60.4	0	0
2.831	77.53	ABMA	Adult	4.9	0	0
1.463	77.69	ABMA	Adult	1	0	0
2.138	77.88	ABMA	Adult	2.5	0	0
16.126	78.07	ABMA	Adult	34.5	0	0
32.415	78.13	ABMA	Adult	85.3	0	0
87.547	78.62	ABMA	Adult	78.8	0	0
56.225	78.74	ABMA	Adult	33	0	0
3.766	78.83	ABMA	Adult	1.5	0	0
17.619	78.96	ABMA	Adult	103.1	0	0
11.505	78.99	ABMA	Adult	142	0	0
87.921	79.39	ABMA	Adult	51.7	0	0
30.931	79.57	ABMA	Adult	38.4	0	0
98.088	79.8	ABMA	Adult	92	0	0
5.688	79.99	ABMA	Adult	1.3	0	0
55.033	80.11	ABMA	Adult	92.5	0	0
22.22	81.27	ABMA	Adult	149.2	0	0
3.253	81.42	ABMA	Adult	124.9	0	0
71.83	81.57	ABMA	Adult	30.4	0	0
40.765	81.81	ABMA	Adult	57.2	0	0
72.439	82.16	ABMA	Adult	77.2	0	0
4.457	82.21	ABMA	Adult	1.8	0	0
2.023	82.39	ABMA	Adult	3.8	0	0
70.594	82.71	ABMA	Adult	70.8	0	0
7.97	83.33	ABMA	Adult	6.3	0	0
7.172	83.41	ABMA	Adult	10.8	0	0
45.622	83.52	ABMA	Adult	126	0	0
4.249	83.87	ABMA	Adult	17.8	0	0
5.721	83.89	ABMA	Adult	2.6	0	0
74.464	83.93	ABMA	Adult	40.6	0	0
66.901	83.93	ABMA	Adult	51.6	0	0
68.716	83.95	ABMA	Adult	25.7	0	0
27.609	84.37	ABMA	Adult	31	0	0
41.289	84.68	ABMA	Adult	14.3	0	0
3.087	84.79	ABMA	Adult	8.1	0	0
37.547	84.83	ABMA	Adult	13.6	0	0
1.818	85.04	ABMA	Adult	1.1	0	0
1.587	85.09	ABMA	Adult	2.4	0	0
81.115	85.18	ABMA	Adult	15.9	0	0
79.083	85.24	PICO	Adult	69.8	0	0
42.983	85.71	ABMA	Adult	44	0	0
27.8	85.76	ABMA	Adult	30.9	0	0
84.788	85.76	ABMA	Adult	39.2	0	0
95.032	86	PICO	Adult	46.4	0	0
76.991	86.29	ABMA	Adult	45.2	0	0
84.442	86.3	ABMA	Adult	83	0	0
94.633	86.36	ABMA	Adult	41.1	0	0
53.983	86.38	ABMA	Adult	143.9	0	0
3.453	86.79	ABMA	Adult	0.3	0	0
42.794	86.86	ABMA	Adult	86.2	0	0
84.209	87.09	ABMA	Adult	75.9	0	0
10.382	87.15	ABMA	Adult	52.5	0	0
2.31	87.19	ABMA	Adult	2.8	0	0
43.723	87.19	ABMA	Adult	18.3	0	0
14.589	87.24	ABMA	Adult	30.2	0	0
17.045	87.81	ABMA	Adult	8.1	0	0
40.814	87.9	ABMA	Adult	22.5	0	0
86.995	87.99	ABMA	Adult	38	0	0
1.361	88.05	ABMA	Adult	4.8	0	0
9.41	89.02	ABMA	Adult	4.1	0	0
23.778	89.19	ABMA	Adult	92.9	0	0
32.86	89.24	ABMA	Adult	33.1	0	0
38.021	89.38	ABMA	Adult	8.3	0	0
9.853	89.49	ABMA	Adult	1.3	0	0
84.284	89.68	ABMA	Adult	20.2	0	0
54.263	89.85	ABMA	Adult	28.2	0	0
17.918	90.01	ABMA	Adult	80.3	0	0
31.741	90.15	ABMA	Adult	107.4	0	0
3.218	90.61	ABMA	Adult	1.3	0	0
2.201	90.62	ABMA	Adult	5.3	0	0
68.704	90.69	ABMA	Adult	17.4	0	0
72.187	90.73	ABMA	Adult	69.9	0	0
55.437	90.74	ABMA	Adult	92	0	0
61.803	90.97	ABMA	Adult	9.2	0	0
69.67	91.33	ABMA	Adult	57.6	0	0
66.737	91.72	ABMA	Adult	10.7	0	0
53.003	91.76	ABMA	Adult	19.7	0	0
16.21	91.79	ABMA	Adult	0.8	0	0
96.331	91.88	ABMA	Adult	103.9	0	0
60.763	91.95	ABMA	Adult	18.9	0	0
17.038	91.97	ABMA	Adult	3.5	0	0
7.182	92.03	PICO	Adult	4.7	0	0
20.269	92.24	ABMA	Adult	2.4	0	0
54.599	92.24	PICO	Adult	35.9	0	0
11.295	92.34	PICO	Adult	3.4	0	0
18.195	92.36	ABMA	Adult	3.6	0	0
17.729	92.38	ABMA	Adult	0.8	0	0
66.474	92.41	ABMA	Adult	36.1	0	0
16.492	92.6	ABMA	Adult	2.8	0	0
89.118	92.6	ABMA	Adult	62.3	0	0
