X	Y	Species	Type	Diam	Height	ParamG1
54	152.5	ABCO	Adult	32.5	0	0
52	154	ABCO	Adult	18.6	0	0
63	158	ABCO	Adult	99.2	0	0
19	158.5	ABCO	Adult	53.6	0	0
24	119.5	ABCO	Adult	70	0	0
37	121.5	ABMA	Adult	50.1	0	0
10.5	126.5	ABMA	Adult	56.8	0	0
9	123.5	ABMA	Adult	81.4	0	0
24	150	ABCO	Adult	78.6	0	0
40.5	158	ABCO	Adult	74.2	0	0
37	155	ABCO	Adult	105.8	0	0
38	155	ABCO	Adult	105.7	0	0
30	160	ABCO	Adult	51	0	0
90.5	129	CADE	Adult	28.3	0	0
95	157	ABCO	Adult	56.8	0	0
59	120.5	ABCO	Adult	76.9	0	0
98	155	PILA	Adult	37	0	0
100	153	PILA	Adult	169.3	0	0
67	121.5	ABCO	Adult	22.4	0	0
67	125	CADE	Adult	71.9	0	0
58	122	ABCO	Adult	37.6	0	0
61	125	ABCO	Adult	101.8	0	0
48	134.5	ABCO	Adult	83.6	0	0
40	139	PIJE	Adult	105.8	0	0
45	145	ABCO	Adult	46.7	0	0
55	124.5	ABCO	Adult	37.8	0	0
47	127.5	ABCO	Adult	34.3	0	0
47.5	132	ABCO	Adult	107	0	0
55	126	ABCO	Adult	94	0	0
48.5	132.5	ABCO	Adult	46.9	0	0
47.5	145	ABCO	Adult	34.5	0	0
48	142	ABCO	Adult	18.5	0	0
59	146	ABCO	Adult	94.7	0	0
58	144	ABCO	Adult	105.5	0	0
58	140	ABCO	Adult	41.1	0	0
60	136	ABCO	Adult	59.4	0	0
29.5	126	ABMA	Adult	60.2	0	0
38	130.5	ABCO	Adult	143.3	0	0
51	144	ABCO	Adult	53.5	0	0
57	142	ABCO	Adult	25.5	0	0
61	135	ABCO	Adult	20.8	0	0
61.5	135	ABCO	Adult	39.2	0	0
15	129	ABMA	Adult	71.7	0	0
13	128.5	ABMA	Adult	43.8	0	0
21.5	150	ABMA	Adult	73	0	0
21	150	ABMA	Adult	17.8	0	0
26	157	ABCO	Adult	51	0	0
36	150	ABCO	Adult	109.8	0	0
39	152	ABCO	Adult	121.1	0	0
47	152	ABCO	Adult	22.5	0	0
47.5	152.5	ABCO	Adult	54.6	0	0
57	157	PILA	Adult	45.7	0	0
58	156	ABCO	Adult	20.6	0	0
98.5	80	PIPO	Adult	47.5	0	0
37	89	CADE	Adult	26.8	0	0
58	86	CADE	Adult	21.5	0	0
96	92	CADE	Adult	43.9	0	0
107.5	80.5	ABCO	Adult	69.9	0	0
136	97	ABCO	Adult	113.5	0	0
133	93	ABCO	Adult	105.9	0	0
117.5	80.5	PIPO	Adult	59.8	0	0
119	85	ABCO	Adult	32.3	0	0
126	82	ABCO	Adult	38.8	0	0
128.5	85.5	ABCO	Adult	31.6	0	0
122	88.5	ABCO	Adult	42.9	0	0
134	92.5	ABCO	Adult	98.5	0	0
135	88.5	PIPO	Adult	102.4	0	0
132	82	ABCO	Adult	51.7	0	0
138	81.5	ABCO	Adult	37.4	0	0
140.5	80	ABCO	Adult	59	0	0
147	80.5	ABCO	Adult	28.9	0	0
147.5	82	ABCO	Adult	40.9	0	0
146	87	ABCO	Adult	51.1	0	0
142	90.5	ABCO	Adult	86.2	0	0
141	97	ABCO	Adult	42.7	0	0
151	100.5	CADE	Adult	49.4	0	0
150	89	ABCO	Adult	58.6	0	0
151	84	ABCO	Adult	66.7	0	0
151.5	84	CADE	Adult	56.9	0	0
152	84	ABCO	Adult	32.4	0	0
157	82	ABCO	Adult	50.5	0	0
159.5	82.5	ABCO	Adult	54.6	0	0
160	85.5	ABCO	Adult	24.6	0	0
156	89	ABCO	Adult	33.9	0	0
156	87.5	ABCO	Adult	18.6	0	0
158.5	88	ABCO	Adult	26.3	0	0
109.5	102	ABCO	Adult	128.7	0	0
108	105	ABCO	Adult	109.1	0	0
159	90	CADE	Adult	28.3	0	0
123	109.5	ABCO	Adult	40.4	0	0
133.5	111	ABCO	Adult	54	0	0
133	110	ABCO	Adult	61.3	0	0
137	111	ABCO	Adult	86.9	0	0
137	110	ABCO	Adult	57.1	0	0
136	106.5	ABCO	Adult	47	0	0
133	100	ABCO	Adult	87.9	0	0
127.5	98.5	ABCO	Adult	62.8	0	0
140.5	107.5	ABCO	Adult	114.9	0	0
147.5	103	ABCO	Adult	102.3	0	0
153	102	PILA	Adult	76.6	0	0
157	103	PIJE	Adult	48.6	0	0
152	107	ABCO	Adult	58.1	0	0
160	102.5	PIJE	Adult	42.5	0	0
156	115	PIJE	Adult	82.1	0	0
162	103	ABCO	Adult	38.9	0	0
156	110	ABCO	Adult	47.7	0	0
157	110	PIJE	Adult	49.7	0	0
169.5	108.5	CADE	Adult	45.5	0	0
175.5	106.5	ABCO	Adult	24.5	0	0
176	106	PIJE	Adult	17.1	0	0
173	104	PIJE	Adult	41.1	0	0
171	102	CADE	Adult	51.7	0	0
166	110	ABCO	Adult	35	0	0
176	107	PIJE	Adult	54.8	0	0
177	114	ABCO	Adult	53	0	0
165	105.5	ABCO	Adult	42.5	0	0
145	118.5	ABCO	Adult	100.2	0	0
146	119.5	ABCO	Adult	103.2	0	0
154	119	PIJE	Adult	41.9	0	0
177	105	ABCO	Adult	29.2	0	0
176.5	103.5	CADE	Adult	20.9	0	0
176	103.5	ABCO	Adult	42.8	0	0
176	101.5	PIJE	Adult	41.7	0	0
179	102	ABCO	Adult	36.7	0	0
178	95	PIPO	Adult	23.1	0	0
174	94	ABCO	Adult	48.3	0	0
196.5	151	ABCO	Adult	29.9	0	0
168	98.5	ABCO	Adult	43.2	0	0
167	96	PIJE	Adult	37.3	0	0
169.5	92	CADE	Adult	44.4	0	0
168	89.5	CADE	Adult	45.6	0	0
167.5	87.5	PIJE	Adult	67.6	0	0
167.5	85.5	ABCO	Adult	32.6	0	0
167.5	81	PIJE	Adult	25	0	0
172	82.5	CADE	Adult	51	0	0
170.5	88.5	CADE	Adult	46.9	0	0
171	88.5	PIJE	Adult	22	0	0
174	86	ABCO	Adult	13.5	0	0
175	88	CADE	Adult	49.3	0	0
176	88	ABCO	Adult	22.5	0	0
179.5	92	CADE	Adult	33	0	0
188.5	94.5	PIPO	Adult	74.4	0	0
192.5	98.5	CADE	Adult	56.9	0	0
198	100.5	CADE	Adult	38	0	0
199.5	92	CADE	Adult	32.7	0	0
200	112	PIPO	Adult	121.2	0	0
193	82.5	PIJE	Adult	33.7	0	0
197	118.5	PIJE	Adult	88.6	0	0
184	113	PIJE	Adult	46.3	0	0
193	153	PILA	Adult	15.3	0	0
189	151	ABCO	Adult	41	0	0
192	154	CADE	Adult	22.2	0	0
192	139	CADE	Adult	55.1	0	0
193	146.5	ABCO	Adult	58.2	0	0
191	137	ABCO	Adult	89.2	0	0
197	136	CADE	Adult	74.4	0	0
195.5	127	CADE	Adult	15.8	0	0
199.5	127	PILA	Adult	58	0	0
178	124	ABCO	Adult	118.5	0	0
187	129	CADE	Adult	4.4	0	0
175	128	CADE	Adult	14	0	0
175	130	PIJE	Adult	9.7	0	0
178	136	ABCO	Adult	12.9	0	0
180	136	ABCO	Adult	9.1	0	0
182	136.5	ABCO	Adult	4	0	0
175.5	139	ABCO	Adult	10.2	0	0
173	144.5	ABCO	Adult	4.5	0	0
183	157	ABCO	Adult	31.6	0	0
184	157	ABCO	Adult	30.3	0	0
183.5	158	CADE	Adult	28.5	0	0
163	147	ABCO	Adult	42.4	0	0
156	153	ABCO	Adult	29	0	0
158.5	149	ABCO	Adult	106.1	0	0
137	120	PIJE	Adult	85.1	0	0
154	152.5	ABCO	Adult	32.5	0	0
152	154	ABCO	Adult	18.6	0	0
163	158	ABCO	Adult	99.2	0	0
119	158.5	ABCO	Adult	53.6	0	0
124	119.5	ABCO	Adult	70	0	0
137	121.5	ABMA	Adult	50.1	0	0
110.5	126.5	ABMA	Adult	56.8	0	0
109	123.5	ABMA	Adult	81.4	0	0
124	150	ABCO	Adult	78.6	0	0
140.5	158	ABCO	Adult	74.2	0	0
137	155	ABCO	Adult	105.8	0	0
138	155	ABCO	Adult	105.7	0	0
130	160	ABCO	Adult	51	0	0
190.5	129	CADE	Adult	28.3	0	0
195	157	ABCO	Adult	56.8	0	0
159	120.5	ABCO	Adult	76.9	0	0
198	155	PILA	Adult	37	0	0
200	153	PILA	Adult	169.3	0	0
167	121.5	ABCO	Adult	22.4	0	0
167	125	CADE	Adult	71.9	0	0
158	122	ABCO	Adult	37.6	0	0
161	125	ABCO	Adult	101.8	0	0
148	134.5	ABCO	Adult	83.6	0	0
140	139	PIJE	Adult	105.8	0	0
145	145	ABCO	Adult	46.7	0	0
155	124.5	ABCO	Adult	37.8	0	0
147	127.5	ABCO	Adult	34.3	0	0
147.5	132	ABCO	Adult	107	0	0
155	126	ABCO	Adult	94	0	0
148.5	132.5	ABCO	Adult	46.9	0	0
147.5	145	ABCO	Adult	34.5	0	0
148	142	ABCO	Adult	18.5	0	0
159	146	ABCO	Adult	94.7	0	0
158	144	ABCO	Adult	105.5	0	0
158	140	ABCO	Adult	41.1	0	0
160	136	ABCO	Adult	59.4	0	0
129.5	126	ABMA	Adult	60.2	0	0
138	130.5	ABCO	Adult	143.3	0	0
151	144	ABCO	Adult	53.5	0	0
157	142	ABCO	Adult	25.5	0	0
161	135	ABCO	Adult	20.8	0	0
161.5	135	ABCO	Adult	39.2	0	0
115	129	ABMA	Adult	71.7	0	0
113	128.5	ABMA	Adult	43.8	0	0
121.5	150	ABMA	Adult	73	0	0
121	150	ABMA	Adult	17.8	0	0
126	157	ABCO	Adult	51	0	0
136	150	ABCO	Adult	109.8	0	0
139	152	ABCO	Adult	121.1	0	0
147	152	ABCO	Adult	22.5	0	0
147.5	152.5	ABCO	Adult	54.6	0	0
157	157	PILA	Adult	45.7	0	0
158	156	ABCO	Adult	20.6	0	0
198.5	80	PIPO	Adult	47.5	0	0
137	89	CADE	Adult	26.8	0	0
158	86	CADE	Adult	21.5	0	0
196	92	CADE	Adult	43.9	0	0
107.5	160.5	ABCO	Adult	69.9	0	0
136	177	ABCO	Adult	113.5	0	0
133	173	ABCO	Adult	105.9	0	0
117.5	160.5	PIPO	Adult	59.8	0	0
119	165	ABCO	Adult	32.3	0	0
126	162	ABCO	Adult	38.8	0	0
128.5	165.5	ABCO	Adult	31.6	0	0
122	168.5	ABCO	Adult	42.9	0	0
134	172.5	ABCO	Adult	98.5	0	0
135	168.5	PIPO	Adult	102.4	0	0
132	162	ABCO	Adult	51.7	0	0
138	161.5	ABCO	Adult	37.4	0	0
140.5	160	ABCO	Adult	59	0	0
147	160.5	ABCO	Adult	28.9	0	0
147.5	162	ABCO	Adult	40.9	0	0
146	167	ABCO	Adult	51.1	0	0
142	170.5	ABCO	Adult	86.2	0	0
141	177	ABCO	Adult	42.7	0	0
151	180.5	CADE	Adult	49.4	0	0
150	169	ABCO	Adult	58.6	0	0
151	164	ABCO	Adult	66.7	0	0
151.5	164	CADE	Adult	56.9	0	0
152	164	ABCO	Adult	32.4	0	0
157	162	ABCO	Adult	50.5	0	0
159.5	162.5	ABCO	Adult	54.6	0	0
160	165.5	ABCO	Adult	24.6	0	0
156	169	ABCO	Adult	33.9	0	0
156	167.5	ABCO	Adult	18.6	0	0
158.5	168	ABCO	Adult	26.3	0	0
109.5	182	ABCO	Adult	128.7	0	0
108	185	ABCO	Adult	109.1	0	0
159	170	CADE	Adult	28.3	0	0
123	189.5	ABCO	Adult	40.4	0	0
133.5	191	ABCO	Adult	54	0	0
133	190	ABCO	Adult	61.3	0	0
137	191	ABCO	Adult	86.9	0	0
137	190	ABCO	Adult	57.1	0	0
136	186.5	ABCO	Adult	47	0	0
133	180	ABCO	Adult	87.9	0	0
127.5	178.5	ABCO	Adult	62.8	0	0
140.5	187.5	ABCO	Adult	114.9	0	0
147.5	183	ABCO	Adult	102.3	0	0
153	182	PILA	Adult	76.6	0	0
157	183	PIJE	Adult	48.6	0	0
152	187	ABCO	Adult	58.1	0	0
160	182.5	PIJE	Adult	42.5	0	0
156	195	PIJE	Adult	82.1	0	0
162	183	ABCO	Adult	38.9	0	0
156	190	ABCO	Adult	47.7	0	0
157	190	PIJE	Adult	49.7	0	0
169.5	188.5	CADE	Adult	45.5	0	0
175.5	186.5	ABCO	Adult	24.5	0	0
176	186	PIJE	Adult	17.1	0	0
173	184	PIJE	Adult	41.1	0	0
171	182	CADE	Adult	51.7	0	0
166	190	ABCO	Adult	35	0	0
176	187	PIJE	Adult	54.8	0	0
177	194	ABCO	Adult	53	0	0
165	185.5	ABCO	Adult	42.5	0	0
145	198.5	ABCO	Adult	100.2	0	0
146	199.5	ABCO	Adult	103.2	0	0
154	199	PIJE	Adult	41.9	0	0
177	185	ABCO	Adult	29.2	0	0
176.5	183.5	CADE	Adult	20.9	0	0
176	183.5	ABCO	Adult	42.8	0	0
176	181.5	PIJE	Adult	41.7	0	0
179	182	ABCO	Adult	36.7	0	0
178	175	PIPO	Adult	23.1	0	0
174	174	ABCO	Adult	48.3	0	0
196.5	231	ABCO	Adult	29.9	0	0
168	178.5	ABCO	Adult	43.2	0	0
167	176	PIJE	Adult	37.3	0	0
169.5	172	CADE	Adult	44.4	0	0
168	169.5	CADE	Adult	45.6	0	0
167.5	167.5	PIJE	Adult	67.6	0	0
167.5	165.5	ABCO	Adult	32.6	0	0
167.5	161	PIJE	Adult	25	0	0
172	162.5	CADE	Adult	51	0	0
170.5	168.5	CADE	Adult	46.9	0	0
171	168.5	PIJE	Adult	22	0	0
174	166	ABCO	Adult	13.5	0	0
175	168	CADE	Adult	49.3	0	0
176	168	ABCO	Adult	22.5	0	0
179.5	172	CADE	Adult	33	0	0
188.5	174.5	PIPO	Adult	74.4	0	0
192.5	178.5	CADE	Adult	56.9	0	0
198	180.5	CADE	Adult	38	0	0
199.5	172	CADE	Adult	32.7	0	0
200	192	PIPO	Adult	121.2	0	0
193	162.5	PIJE	Adult	33.7	0	0
197	198.5	PIJE	Adult	88.6	0	0
184	193	PIJE	Adult	46.3	0	0
193	233	PILA	Adult	15.3	0	0
189	231	ABCO	Adult	41	0	0
192	234	CADE	Adult	22.2	0	0
192	219	CADE	Adult	55.1	0	0
193	226.5	ABCO	Adult	58.2	0	0
191	217	ABCO	Adult	89.2	0	0
197	216	CADE	Adult	74.4	0	0
195.5	207	CADE	Adult	15.8	0	0
199.5	207	PILA	Adult	58	0	0
178	204	ABCO	Adult	118.5	0	0
187	209	CADE	Adult	4.4	0	0
175	208	CADE	Adult	14	0	0
175	210	PIJE	Adult	9.7	0	0
178	216	ABCO	Adult	12.9	0	0
180	216	ABCO	Adult	9.1	0	0
182	216.5	ABCO	Adult	4	0	0
175.5	219	ABCO	Adult	10.2	0	0
173	224.5	ABCO	Adult	4.5	0	0
183	237	ABCO	Adult	31.6	0	0
184	237	ABCO	Adult	30.3	0	0
183.5	238	CADE	Adult	28.5	0	0
163	227	ABCO	Adult	42.4	0	0
156	233	ABCO	Adult	29	0	0
158.5	229	ABCO	Adult	106.1	0	0
137	200	PIJE	Adult	85.1	0	0
154	232.5	ABCO	Adult	32.5	0	0
152	234	ABCO	Adult	18.6	0	0
163	238	ABCO	Adult	99.2	0	0
119	238.5	ABCO	Adult	53.6	0	0
124	199.5	ABCO	Adult	70	0	0
137	201.5	ABMA	Adult	50.1	0	0
110.5	206.5	ABMA	Adult	56.8	0	0
109	203.5	ABMA	Adult	81.4	0	0
124	230	ABCO	Adult	78.6	0	0
140.5	238	ABCO	Adult	74.2	0	0
137	235	ABCO	Adult	105.8	0	0
138	235	ABCO	Adult	105.7	0	0
130	240	ABCO	Adult	51	0	0
190.5	209	CADE	Adult	28.3	0	0
195	237	ABCO	Adult	56.8	0	0
159	200.5	ABCO	Adult	76.9	0	0
198	235	PILA	Adult	37	0	0
200	233	PILA	Adult	169.3	0	0
167	201.5	ABCO	Adult	22.4	0	0
167	205	CADE	Adult	71.9	0	0
158	202	ABCO	Adult	37.6	0	0
161	205	ABCO	Adult	101.8	0	0
148	214.5	ABCO	Adult	83.6	0	0
140	219	PIJE	Adult	105.8	0	0
145	225	ABCO	Adult	46.7	0	0
155	204.5	ABCO	Adult	37.8	0	0
147	207.5	ABCO	Adult	34.3	0	0
147.5	212	ABCO	Adult	107	0	0
155	206	ABCO	Adult	94	0	0
148.5	212.5	ABCO	Adult	46.9	0	0
147.5	225	ABCO	Adult	34.5	0	0
148	222	ABCO	Adult	18.5	0	0
159	226	ABCO	Adult	94.7	0	0
158	224	ABCO	Adult	105.5	0	0
158	220	ABCO	Adult	41.1	0	0
160	216	ABCO	Adult	59.4	0	0
129.5	206	ABMA	Adult	60.2	0	0
138	210.5	ABCO	Adult	143.3	0	0
151	224	ABCO	Adult	53.5	0	0
157	222	ABCO	Adult	25.5	0	0
161	215	ABCO	Adult	20.8	0	0
161.5	215	ABCO	Adult	39.2	0	0
115	209	ABMA	Adult	71.7	0	0
113	208.5	ABMA	Adult	43.8	0	0
121.5	230	ABMA	Adult	73	0	0
121	230	ABMA	Adult	17.8	0	0
126	237	ABCO	Adult	51	0	0
136	230	ABCO	Adult	109.8	0	0
139	232	ABCO	Adult	121.1	0	0
147	232	ABCO	Adult	22.5	0	0
147.5	232.5	ABCO	Adult	54.6	0	0
157	237	PILA	Adult	45.7	0	0
158	236	ABCO	Adult	20.6	0	0
198.5	160	PIPO	Adult	47.5	0	0
137	169	CADE	Adult	26.8	0	0
158	166	CADE	Adult	21.5	0	0
196	172	CADE	Adult	43.9	0	0
7.5	160.5	ABCO	Adult	69.9	0	0
36	177	ABCO	Adult	113.5	0	0
33	173	ABCO	Adult	105.9	0	0
17.5	160.5	PIPO	Adult	59.8	0	0
19	165	ABCO	Adult	32.3	0	0
26	162	ABCO	Adult	38.8	0	0
28.5	165.5	ABCO	Adult	31.6	0	0
22	168.5	ABCO	Adult	42.9	0	0
34	172.5	ABCO	Adult	98.5	0	0
35	168.5	PIPO	Adult	102.4	0	0
32	162	ABCO	Adult	51.7	0	0
38	161.5	ABCO	Adult	37.4	0	0
40.5	160	ABCO	Adult	59	0	0
47	160.5	ABCO	Adult	28.9	0	0
47.5	162	ABCO	Adult	40.9	0	0
46	167	ABCO	Adult	51.1	0	0
42	170.5	ABCO	Adult	86.2	0	0
41	177	ABCO	Adult	42.7	0	0
51	180.5	CADE	Adult	49.4	0	0
50	169	ABCO	Adult	58.6	0	0
51	164	ABCO	Adult	66.7	0	0
51.5	164	CADE	Adult	56.9	0	0
52	164	ABCO	Adult	32.4	0	0
57	162	ABCO	Adult	50.5	0	0
59.5	162.5	ABCO	Adult	54.6	0	0
60	165.5	ABCO	Adult	24.6	0	0
56	169	ABCO	Adult	33.9	0	0
56	167.5	ABCO	Adult	18.6	0	0
58.5	168	ABCO	Adult	26.3	0	0
9.5	182	ABCO	Adult	128.7	0	0
8	185	ABCO	Adult	109.1	0	0
59	170	CADE	Adult	28.3	0	0
23	189.5	ABCO	Adult	40.4	0	0
33.5	191	ABCO	Adult	54	0	0
33	190	ABCO	Adult	61.3	0	0
37	191	ABCO	Adult	86.9	0	0
37	190	ABCO	Adult	57.1	0	0
36	186.5	ABCO	Adult	47	0	0
33	180	ABCO	Adult	87.9	0	0
27.5	178.5	ABCO	Adult	62.8	0	0
40.5	187.5	ABCO	Adult	114.9	0	0
47.5	183	ABCO	Adult	102.3	0	0
53	182	PILA	Adult	76.6	0	0
57	183	PIJE	Adult	48.6	0	0
52	187	ABCO	Adult	58.1	0	0
60	182.5	PIJE	Adult	42.5	0	0
56	195	PIJE	Adult	82.1	0	0
62	183	ABCO	Adult	38.9	0	0
56	190	ABCO	Adult	47.7	0	0
57	190	PIJE	Adult	49.7	0	0
69.5	188.5	CADE	Adult	45.5	0	0
75.5	186.5	ABCO	Adult	24.5	0	0
76	186	PIJE	Adult	17.1	0	0
73	184	PIJE	Adult	41.1	0	0
71	182	CADE	Adult	51.7	0	0
66	190	ABCO	Adult	35	0	0
76	187	PIJE	Adult	54.8	0	0
77	194	ABCO	Adult	53	0	0
65	185.5	ABCO	Adult	42.5	0	0
45	198.5	ABCO	Adult	100.2	0	0
46	199.5	ABCO	Adult	103.2	0	0
54	199	PIJE	Adult	41.9	0	0
77	185	ABCO	Adult	29.2	0	0
76.5	183.5	CADE	Adult	20.9	0	0
76	183.5	ABCO	Adult	42.8	0	0
76	181.5	PIJE	Adult	41.7	0	0
79	182	ABCO	Adult	36.7	0	0
78	175	PIPO	Adult	23.1	0	0
74	174	ABCO	Adult	48.3	0	0
96.5	231	ABCO	Adult	29.9	0	0
68	178.5	ABCO	Adult	43.2	0	0
67	176	PIJE	Adult	37.3	0	0
69.5	172	CADE	Adult	44.4	0	0
68	169.5	CADE	Adult	45.6	0	0
67.5	167.5	PIJE	Adult	67.6	0	0
67.5	165.5	ABCO	Adult	32.6	0	0
67.5	161	PIJE	Adult	25	0	0
72	162.5	CADE	Adult	51	0	0
70.5	168.5	CADE	Adult	46.9	0	0
71	168.5	PIJE	Adult	22	0	0
74	166	ABCO	Adult	13.5	0	0
75	168	CADE	Adult	49.3	0	0
76	168	ABCO	Adult	22.5	0	0
79.5	172	CADE	Adult	33	0	0
88.5	174.5	PIPO	Adult	74.4	0	0
92.5	178.5	CADE	Adult	56.9	0	0
98	180.5	CADE	Adult	38	0	0
99.5	172	CADE	Adult	32.7	0	0
100	192	PIPO	Adult	121.2	0	0
93	162.5	PIJE	Adult	33.7	0	0
97	198.5	PIJE	Adult	88.6	0	0
84	193	PIJE	Adult	46.3	0	0
93	233	PILA	Adult	15.3	0	0
89	231	ABCO	Adult	41	0	0
92	234	CADE	Adult	22.2	0	0
92	219	CADE	Adult	55.1	0	0
93	226.5	ABCO	Adult	58.2	0	0
91	217	ABCO	Adult	89.2	0	0
97	216	CADE	Adult	74.4	0	0
95.5	207	CADE	Adult	15.8	0	0
99.5	207	PILA	Adult	58	0	0
78	204	ABCO	Adult	118.5	0	0
87	209	CADE	Adult	4.4	0	0
75	208	CADE	Adult	14	0	0
75	210	PIJE	Adult	9.7	0	0
78	216	ABCO	Adult	12.9	0	0
80	216	ABCO	Adult	9.1	0	0
82	216.5	ABCO	Adult	4	0	0
75.5	219	ABCO	Adult	10.2	0	0
73	224.5	ABCO	Adult	4.5	0	0
83	237	ABCO	Adult	31.6	0	0
84	237	ABCO	Adult	30.3	0	0
83.5	238	CADE	Adult	28.5	0	0
63	227	ABCO	Adult	42.4	0	0
56	233	ABCO	Adult	29	0	0
58.5	229	ABCO	Adult	106.1	0	0
37	200	PIJE	Adult	85.1	0	0
54	232.5	ABCO	Adult	32.5	0	0
52	234	ABCO	Adult	18.6	0	0
63	238	ABCO	Adult	99.2	0	0
19	238.5	ABCO	Adult	53.6	0	0
24	199.5	ABCO	Adult	70	0	0
37	201.5	ABMA	Adult	50.1	0	0
10.5	206.5	ABMA	Adult	56.8	0	0
9	203.5	ABMA	Adult	81.4	0	0
24	230	ABCO	Adult	78.6	0	0
40.5	238	ABCO	Adult	74.2	0	0
37	235	ABCO	Adult	105.8	0	0
38	235	ABCO	Adult	105.7	0	0
30	240	ABCO	Adult	51	0	0
90.5	209	CADE	Adult	28.3	0	0
95	237	ABCO	Adult	56.8	0	0
59	200.5	ABCO	Adult	76.9	0	0
98	235	PILA	Adult	37	0	0
100	233	PILA	Adult	169.3	0	0
67	201.5	ABCO	Adult	22.4	0	0
67	205	CADE	Adult	71.9	0	0
58	202	ABCO	Adult	37.6	0	0
61	205	ABCO	Adult	101.8	0	0
48	214.5	ABCO	Adult	83.6	0	0
40	219	PIJE	Adult	105.8	0	0
45	225	ABCO	Adult	46.7	0	0
55	204.5	ABCO	Adult	37.8	0	0
47	207.5	ABCO	Adult	34.3	0	0
47.5	212	ABCO	Adult	107	0	0
55	206	ABCO	Adult	94	0	0
48.5	212.5	ABCO	Adult	46.9	0	0
47.5	225	ABCO	Adult	34.5	0	0
48	222	ABCO	Adult	18.5	0	0
59	226	ABCO	Adult	94.7	0	0
58	224	ABCO	Adult	105.5	0	0
58	220	ABCO	Adult	41.1	0	0
60	216	ABCO	Adult	59.4	0	0
29.5	206	ABMA	Adult	60.2	0	0
38	210.5	ABCO	Adult	143.3	0	0
51	224	ABCO	Adult	53.5	0	0
57	222	ABCO	Adult	25.5	0	0
61	215	ABCO	Adult	20.8	0	0
61.5	215	ABCO	Adult	39.2	0	0
15	209	ABMA	Adult	71.7	0	0
13	208.5	ABMA	Adult	43.8	0	0
21.5	230	ABMA	Adult	73	0	0
21	230	ABMA	Adult	17.8	0	0
26	237	ABCO	Adult	51	0	0
36	230	ABCO	Adult	109.8	0	0
39	232	ABCO	Adult	121.1	0	0
47	232	ABCO	Adult	22.5	0	0
47.5	232.5	ABCO	Adult	54.6	0	0
57	237	PILA	Adult	45.7	0	0
58	236	ABCO	Adult	20.6	0	0
98.5	160	PIPO	Adult	47.5	0	0
37	169	CADE	Adult	26.8	0	0
58	166	CADE	Adult	21.5	0	0
96	172	CADE	Adult	43.9	0	0
207.5	80.5	ABCO	Adult	69.9	0	0
236	97	ABCO	Adult	113.5	0	0
233	93	ABCO	Adult	105.9	0	0
217.5	80.5	PIPO	Adult	59.8	0	0
219	85	ABCO	Adult	32.3	0	0
226	82	ABCO	Adult	38.8	0	0
228.5	85.5	ABCO	Adult	31.6	0	0
222	88.5	ABCO	Adult	42.9	0	0
234	92.5	ABCO	Adult	98.5	0	0
235	88.5	PIPO	Adult	102.4	0	0
232	82	ABCO	Adult	51.7	0	0
238	81.5	ABCO	Adult	37.4	0	0
240.5	80	ABCO	Adult	59	0	0
247	80.5	ABCO	Adult	28.9	0	0
247.5	82	ABCO	Adult	40.9	0	0
246	87	ABCO	Adult	51.1	0	0
242	90.5	ABCO	Adult	86.2	0	0
241	97	ABCO	Adult	42.7	0	0
251	100.5	CADE	Adult	49.4	0	0
250	89	ABCO	Adult	58.6	0	0
251	84	ABCO	Adult	66.7	0	0
251.5	84	CADE	Adult	56.9	0	0
252	84	ABCO	Adult	32.4	0	0
257	82	ABCO	Adult	50.5	0	0
259.5	82.5	ABCO	Adult	54.6	0	0
260	85.5	ABCO	Adult	24.6	0	0
256	89	ABCO	Adult	33.9	0	0
256	87.5	ABCO	Adult	18.6	0	0
258.5	88	ABCO	Adult	26.3	0	0
209.5	102	ABCO	Adult	128.7	0	0
208	105	ABCO	Adult	109.1	0	0
259	90	CADE	Adult	28.3	0	0
223	109.5	ABCO	Adult	40.4	0	0
233.5	111	ABCO	Adult	54	0	0
233	110	ABCO	Adult	61.3	0	0
237	111	ABCO	Adult	86.9	0	0
237	110	ABCO	Adult	57.1	0	0
236	106.5	ABCO	Adult	47	0	0
233	100	ABCO	Adult	87.9	0	0
227.5	98.5	ABCO	Adult	62.8	0	0
240.5	107.5	ABCO	Adult	114.9	0	0
247.5	103	ABCO	Adult	102.3	0	0
253	102	PILA	Adult	76.6	0	0
257	103	PIJE	Adult	48.6	0	0
252	107	ABCO	Adult	58.1	0	0
260	102.5	PIJE	Adult	42.5	0	0
256	115	PIJE	Adult	82.1	0	0
262	103	ABCO	Adult	38.9	0	0
256	110	ABCO	Adult	47.7	0	0
257	110	PIJE	Adult	49.7	0	0
269.5	108.5	CADE	Adult	45.5	0	0
275.5	106.5	ABCO	Adult	24.5	0	0
276	106	PIJE	Adult	17.1	0	0
273	104	PIJE	Adult	41.1	0	0
271	102	CADE	Adult	51.7	0	0
266	110	ABCO	Adult	35	0	0
276	107	PIJE	Adult	54.8	0	0
277	114	ABCO	Adult	53	0	0
265	105.5	ABCO	Adult	42.5	0	0
245	118.5	ABCO	Adult	100.2	0	0
246	119.5	ABCO	Adult	103.2	0	0
254	119	PIJE	Adult	41.9	0	0
277	105	ABCO	Adult	29.2	0	0
276.5	103.5	CADE	Adult	20.9	0	0
276	103.5	ABCO	Adult	42.8	0	0
