X	Y	Species	Type	Diam	Height	ParamG1
181	17	QUKE	Adult	4.3	0	0
154	12	PIPO	Adult	8.8	0	0
148	79	ABCO	Adult	25.4	0	0
171	22	QUKE	Adult	35.7	0	0
173	50.5	QUKE	Adult	34.2	0	0
179	24	QUKE	Adult	58.4	0	0
179	22	QUCH	Adult	21.8	0	0
102	9.5	QUKE	Adult	7.5	0	0
111	6	PILA	Adult	2.3	0	0
121	13.5	PIPO	Adult	100.9	0	0
120	20	PIPO	Adult	113.1	0	0
130	17	PIPO	Adult	118.2	0	0
130	4	PIPO	Adult	40.8	0	0
130	1	PIPO	Adult	22.2	0	0
132	5	PIPO	Adult	17.6	0	0
158	5	ABCO	Adult	32.9	0	0
179	1	PIPO	Adult	51.3	0	0
101	29	ABCO	Adult	63.3	0	0
120.5	20.5	PIPO	Adult	113.7	0	0
123	36.5	PIPO	Adult	35.5	0	0
168	39	QUKE	Adult	38	0	0
189	30.5	PIPO	Adult	37.2	0	0
141	4	ABCO	Adult	51.9	0	0
144	6	ABCO	Adult	63.5	0	0
147.5	7.5	ABCO	Adult	17.4	0	0
150.5	9	PIPO	Adult	22.3	0	0
151	6	PIPO	Adult	25.7	0	0
151.5	4	PIPO	Adult	27.2	0	0
102	37	ABCO	Adult	53.6	0	0
190	17	ABCO	Adult	24.2	0	0
155	15	ABCO	Adult	25.7	0	0
153	10	PIPO	Adult	74.9	0	0
112	26	ABCO	Adult	28.9	0	0
122	42	ABCO	Adult	36.8	0	0
135	60	PILA	Adult	21.5	0	0
135	61	PILA	Adult	18.8	0	0
140	62	PILA	Adult	54.7	0	0
140.5	58	PILA	Adult	21.2	0	0
142	58	QUKE	Adult	26.5	0	0
154	32	ABCO	Adult	32.3	0	0
160	53	QUKE	Adult	33	0	0
166	68	PILA	Adult	29.7	0	0
168	65	QUKE	Adult	29.5	0	0
173	50.5	QUKE	Adult	48.7	0	0
178	55	QUKE	Adult	42.9	0	0
181	79	QUKE	Adult	22.8	0	0
191	83	ABCO	Adult	10.5	0	0
193	81	PIPO	Adult	15.4	0	0
196	85	ABCO	Adult	53.2	0	0
200	2	PIPO	Adult	8.6	0	0
200.5	2	PIPO	Adult	1.5	0	0
202	1.5	QUKE	Adult	6.9	0	0
202.5	1.5	QUKE	Adult	3.3	0	0
201.5	6	PIPO	Adult	84.7	0	0
201	6	QUKE	Adult	2	0	0
200.5	6	QUKE	Adult	1.8	0	0
202	6	QUKE	Adult	1.1	0	0
206.5	5	QUKE	Adult	5.3	0	0
206	3	PIPO	Adult	9.6	0	0
202	9	QUKE	Adult	10.2	0	0
203	9	QUKE	Adult	11.7	0	0
204	10	QUKE	Adult	3.7	0	0
206	11	CADE	Adult	8.1	0	0
205	12.5	PILA	Adult	7.1	0	0
205	15	PIPO	Adult	15.5	0	0
202	18	ABCO	Adult	17.3	0	0
200	17	ABCO	Adult	14.7	0	0
200.5	17	PIPO	Adult	6.6	0	0
203.5	19	ABCO	Adult	6.8	0	0
205	20	PIPO	Adult	3.9	0	0
208	18	PILA	Adult	7	0	0
208.5	18	PILA	Adult	5.9	0	0
208.5	10	QUKE	Adult	3	0	0
208	9	PIPO	Adult	9.8	0	0
207	7.5	PIPO	Adult	10.2	0	0
209	6	PIPO	Adult	15.6	0	0
204.5	8	QUKE	Adult	2.5	0	0
204	7.5	QUKE	Adult	1.8	0	0
204	8	QUKE	Adult	2.5	0	0
205	10	QUKE	Adult	3.6	0	0
205	11	QUKE	Adult	2.6	0	0
213	7	QUKE	Adult	2.4	0	0
206	11.5	PIPO	Adult	99	0	0
206.5	0	PIPO	Adult	7.2	0	0
206.5	3	PIPO	Adult	4.1	0	0
217	4.5	CADE	Adult	63	0	0
217	5.5	PILA	Adult	7.7	0	0
217.5	5.5	ABCO	Adult	7.4	0	0
218	5	PIPO	Adult	1.3	0	0
217	6	PILA	Adult	2.4	0	0
211.5	10	QUKE	Adult	6.5	0	0
213	9	PIPO	Adult	1.4	0	0
212.5	8.5	QUKE	Adult	5.1	0	0
212	9	QUKE	Adult	4.9	0	0
211	9	QUKE	Adult	8.8	0	0
210.5	9	QUKE	Adult	3.1	0	0
210	9	QUKE	Adult	3.5	0	0
210	8	QUKE	Adult	5.3	0	0
209.5	9	QUKE	Adult	5.5	0	0
209.5	9.5	QUKE	Adult	2.8	0	0
207	15	QUKE	Adult	2	0	0
214	20	ABCO	Adult	40.8	0	0
218.5	19	ABCO	Adult	32.4	0	0
216	30	ABCO	Adult	35.6	0	0
211	24	ABCO	Adult	48.8	0	0
221	35	ABCO	Adult	63.6	0	0
210	35	ABCO	Adult	52.7	0	0
208.5	49	ABCO	Adult	21.5	0	0
209	46	ABCO	Adult	62.1	0	0
212	54	PIPO	Adult	60.6	0	0
213	58.5	ABCO	Adult	69.2	0	0
220	50	ABCO	Adult	29.1	0	0
220	48	QUKE	Adult	34.8	0	0
236	59.5	ABCO	Adult	18.2	0	0
246	23	ABCO	Adult	32.9	0	0
242	25	PILA	Adult	19.7	0	0
220	39.5	ABCO	Adult	32.1	0	0
226	49	ABCO	Adult	63.2	0	0
240.5	32	ABCO	Adult	51.4	0	0
230	57	PILA	Adult	72.3	0	0
223	43	PILA	Adult	42.1	0	0
228	39	ABCO	Adult	45.7	0	0
229	44	ABCO	Adult	74.7	0	0
235	43	ABCO	Adult	58.8	0	0
220	42	ABCO	Adult	48.9	0	0
220	42.5	ABCO	Adult	31.8	0	0
247	23	ABCO	Adult	44.4	0	0
258	20	ABCO	Adult	61.2	0	0
259	22	ABCO	Adult	50.2	0	0
246	28.5	PILA	Adult	45.5	0	0
247.5	25	ABCO	Adult	63.8	0	0
256	31	ABCO	Adult	48.7	0	0
248	39.5	ABCO	Adult	76.5	0	0
218	67	ABCO	Adult	74.5	0	0
261	56	ABCO	Adult	59	0	0
270	60	PIPO	Adult	27.2	0	0
273	60	PIPO	Adult	74.9	0	0
273	61.5	PIPO	Adult	17	0	0
270.5	66	PIPO	Adult	30.7	0	0
274	67	ABCO	Adult	36.7	0	0
272.5	71	ABCO	Adult	38.6	0	0
274	76.5	ABCO	Adult	49.8	0	0
272	79	ABCO	Adult	18.9	0	0
282	79	ABCO	Adult	28.8	0	0
290	76.5	PIPO	Adult	11.9	0	0
291	77.5	PIPO	Adult	11.5	0	0
200	37	PILA	Adult	8.4	0	0
200	33	PIPO	Adult	3.2	0	0
202	29	ABCO	Adult	2.3	0	0
208	30.5	ABCO	Adult	58.4	0	0
208	29	ABCO	Adult	28.6	0	0
210.5	29	ABCO	Adult	17.9	0	0
224	24	ABCO	Adult	57.5	0	0
231	22	ABCO	Adult	64.2	0	0
230	25	ABCO	Adult	33.7	0	0
233	27	PILA	Adult	58.1	0	0
232	36	PILA	Adult	70.1	0	0
235	33	PILA	Adult	29.2	0	0
235	21	PILA	Adult	15	0	0
239	21	QUKE	Adult	34.9	0	0
240	17	PILA	Adult	34.7	0	0
234	19	ABCO	Adult	44	0	0
237	13	PILA	Adult	4.1	0	0
237.5	12	QUKE	Adult	37.5	0	0
237.5	11.5	QUKE	Adult	15.8	0	0
234	12	CADE	Adult	7	0	0
231.5	11.5	PILA	Adult	13.9	0	0
231	10	PILA	Adult	2.4	0	0
230	12	ABCO	Adult	6.9	0	0
231	11	ABCO	Adult	14.4	0	0
231.5	10	ABCO	Adult	8.7	0	0
234	9.5	PILA	Adult	1.5	0	0
232	8	PIPO	Adult	6.4	0	0
230	8	ABCO	Adult	14.3	0	0
231.5	7	PIPO	Adult	6.7	0	0
230.5	7	PIPO	Adult	8.3	0	0
230	7	PIPO	Adult	7.2	0	0
233	6	PIPO	Adult	17.4	0	0
233	7	PILA	Adult	6.2	0	0
232.5	9	PILA	Adult	15.2	0	0
234	10	PILA	Adult	1.2	0	0
234	9	PILA	Adult	8.2	0	0
237	9	QUKE	Adult	43.7	0	0
229	2	PILA	Adult	2.7	0	0
229	2.5	PILA	Adult	3	0	0
228	9	PIPO	Adult	12.6	0	0
228	9.5	PIPO	Adult	8.1	0	0
228	11	PIPO	Adult	8.2	0	0
228	11.5	PILA	Adult	15.3	0	0
229.5	13	PIPO	Adult	7.9	0	0
224	11.5	PILA	Adult	2.4	0	0
224	3	PIPO	Adult	8.5	0	0
221	11	ABCO	Adult	2.3	0	0
220	11	ABCO	Adult	59.1	0	0
241	3	PIPO	Adult	6.8	0	0
241	0.5	PIPO	Adult	8	0	0
241.5	3	PIPO	Adult	5.7	0	0
249	1	PIPO	Adult	3	0	0
244.5	1	PIPO	Adult	3.4	0	0
245	1	PILA	Adult	3.5	0	0
247	6.5	QUKE	Adult	30.4	0	0
247	6	QUKE	Adult	17.7	0	0
257	6	PIPO	Adult	19.3	0	0
260	8	PIPO	Adult	21.8	0	0
258	9	QUKE	Adult	20.2	0	0
258	11	PILA	Adult	32.8	0	0
257	12	QUKE	Adult	47.8	0	0
257	12.5	QUKE	Adult	42.1	0	0
258	15.5	PIPO	Adult	25.5	0	0
253	15	ABCO	Adult	23.1	0	0
249	15	ABCO	Adult	8.5	0	0
246	17	ABCO	Adult	42.2	0	0
246	16	QUKE	Adult	38.5	0	0
246	16	QUKE	Adult	32.1	0	0
244	13	ABCO	Adult	18.3	0	0
243	9.5	PILA	Adult	4.7	0	0
245	8.5	QUKE	Adult	45.9	0	0
243.5	17	QUKE	Adult	44.4	0	0
244	17	QUKE	Adult	22.8	0	0
219	78	ABCO	Adult	67.6	0	0
219	73	ABCO	Adult	49.2	0	0
233	76.5	ABCO	Adult	71.4	0	0
235	74.5	ABCO	Adult	76.2	0	0
239	71.5	ABCO	Adult	70.3	0	0
253	76	ABCO	Adult	57.6	0	0
253.5	73	ABCO	Adult	9.2	0	0
255.5	75	ABCO	Adult	40.3	0	0
252.5	71	ABCO	Adult	31	0	0
253	66	PILA	Adult	38.3	0	0
260	76	ABCO	Adult	50.7	0	0
262	72	ABCO	Adult	55.2	0	0
266	75	ABCO	Adult	42	0	0
268	76	PILA	Adult	20.4	0	0
280	70	PILA	Adult	98.9	0	0
280	71	PILA	Adult	110.4	0	0
288	74	PILA	Adult	43.1	0	0
294.5	68.5	ABCO	Adult	51	0	0
288	66	ABCO	Adult	38.2	0	0
287	66	PILA	Adult	35.5	0	0
285	50	ABCO	Adult	44.1	0	0
285	50.5	QUKE	Adult	71.2	0	0
280	43	ABCO	Adult	44.9	0	0
281	42	ABCO	Adult	51.2	0	0
284	40	QUKE	Adult	55	0	0
287	35	QUKE	Adult	35.7	0	0
266	32	ABCO	Adult	32.4	0	0
268	28	QUKE	Adult	50.4	0	0
262	20	CADE	Adult	24.4	0	0
272	23	ABCO	Adult	51.6	0	0
275	28	ABCO	Adult	20.9	0	0
275	27	QUKE	Adult	40.8	0	0
275	26	QUKE	Adult	38.8	0	0
275	26.5	QUKE	Adult	27.7	0	0
278	25	QUKE	Adult	35.3	0	0
268	4.5	QUKE	Adult	46.8	0	0
268	5	QUKE	Adult	38.7	0	0
270	2.5	QUKE	Adult	33.3	0	0
269.5	2	QUKE	Adult	35.6	0	0
270.5	1.5	QUKE	Adult	36.6	0	0
273	0	PIPO	Adult	47.5	0	0
291	9	QUKE	Adult	46.5	0	0
292	16	PIPO	Adult	25.8	0	0
289	26.5	PIPO	Adult	10	0	0
289	26	PIPO	Adult	15.1	0	0
292	17.5	PIPO	Adult	15	0	0
248	46	ABCO	Adult	81.1	0	0
247	49	ABCO	Adult	54.4	0	0
257	51	PILA	Adult	90.4	0	0
258	51	ABCO	Adult	22.5	0	0
263	45	QUKE	Adult	47	0	0
260	41	QUKE	Adult	49.3	0	0
265	42	PILA	Adult	29.7	0	0
244	62	ABCO	Adult	68.4	0	0
279	31	PILA	Adult	36.1	0	0
279	31.5	ABCO	Adult	17.1	0	0
280	29	ABCO	Adult	50.1	0	0
285	29	PIPO	Adult	46.8	0	0
287	26	PIPO	Adult	60.7	0	0
264	12	PIPO	Adult	40.2	0	0
264	13	PIPO	Adult	43	0	0
265	12	PIPO	Adult	24.8	0	0
265	12	PIPO	Adult	17.5	0	0
264	14	ABCO	Adult	50.2	0	0
264	13.5	ABCO	Adult	40.8	0	0
265	16	PIPO	Adult	56.7	0	0
274	6	PIPO	Adult	114.2	0	0
277.5	9.5	QUKE	Adult	30.3	0	0
282	8	PIPO	Adult	38.9	0	0
286	10	QUKE	Adult	19.5	0	0
286	10	QUKE	Adult	14.2	0	0
286	10	QUKE	Adult	20.3	0	0
278	24	QUKE	Adult	39.7	0	0
282	27	ABCO	Adult	43.5	0	0
288	25	PIPO	Adult	12	0	0
290.5	24.5	PIPO	Adult	24.2	0	0
291	24	PIPO	Adult	15.6	0	0
287.5	26	PIPO	Adult	11.3	0	0
291	22	PIPO	Adult	16.1	0	0
298	64	ABCO	Adult	77.4	0	0
291	52	ABCO	Adult	33.3	0	0
285	40	ABCO	Adult	37.8	0	0
290	40	QUKE	Adult	53.7	0	0
289	40	QUKE	Adult	32	0	0
293	43	ABCO	Adult	39.3	0	0
299	26	PIPO	Adult	17.9	0	0
300	28	PIPO	Adult	7.2	0	0
296	27	PIPO	Adult	43	0	0
297	28	PIPO	Adult	21.4	0	0
299	32	QUKE	Adult	60.3	0	0
299	32	QUKE	Adult	48.8	0	0
299	31	QUKE	Adult	43.8	0	0
299	31	QUKE	Adult	35.1	0	0
271	56	PIPO	Adult	70.3	0	0
294.5	19	PIPO	Adult	19	0	0
294	18	PIPO	Adult	7.8	0	0
269.5	51	ABCO	Adult	26.5	0	0
281	4	QUCH	Adult	2.9	0	0
281	3.5	QUCH	Adult	2.3	0	0
286	8	QUCH	Adult	2.4	0	0
294.5	3	QUCH	Adult	20.4	0	0
294.5	3	QUCH	Adult	23.8	0	0
294.5	3	QUCH	Adult	17.9	0	0
294.5	3	QUCH	Adult	21	0	0
294.5	3	QUCH	Adult	16.3	0	0
294.5	3	QUCH	Adult	24.6	0	0
294.5	3	QUCH	Adult	17.4	0	0
294.5	3	QUCH	Adult	16	0	0
294.5	3	QUCH	Adult	25	0	0
294.5	3	QUCH	Adult	20.4	0	0
294.5	3	QUCH	Adult	6.2	0	0
294.5	3	QUCH	Adult	21.5	0	0
294.5	3	QUCH	Adult	18.9	0	0
294.5	3	QUCH	Adult	17.5	0	0
294.5	3	QUCH	Adult	24.2	0	0
294.5	3	QUCH	Adult	16.6	0	0
294.5	3	QUCH	Adult	18.3	0	0
294	2	QUCH	Adult	15	0	0
294	2.5	QUCH	Adult	5.7	0	0
269.5	22	QUKE	Adult	37.3	0	0
268.5	33	ABCO	Adult	58.6	0	0
298	73	ABCO	Adult	24.8	0	0
218.5	5	QUKE	Adult	1	0	0
261	9.5	PIPO	Adult	18.3	0	0
292	19	PILA	Adult	10.2	0	0
290	16	PIPO	Adult	12.7	0	0
290	15.5	PIPO	Adult	9.5	0	0
282	16	QUKE	Adult	2.4	0	0
281	16	QUKE	Adult	3.1	0	0
281	17	QUKE	Adult	4.3	0	0
254	12	PIPO	Adult	8.8	0	0
248	79	ABCO	Adult	25.4	0	0
271	22	QUKE	Adult	35.7	0	0
273	50.5	QUKE	Adult	34.2	0	0
279	24	QUKE	Adult	58.4	0	0
279	22	QUCH	Adult	21.8	0	0
202	9.5	QUKE	Adult	7.5	0	0
211	6	PILA	Adult	2.3	0	0
221	13.5	PIPO	Adult	100.9	0	0
220	20	PIPO	Adult	113.1	0	0
230	17	PIPO	Adult	118.2	0	0
230	4	PIPO	Adult	40.8	0	0
230	1	PIPO	Adult	22.2	0	0
232	5	PIPO	Adult	17.6	0	0
258	5	ABCO	Adult	32.9	0	0
279	1	PIPO	Adult	51.3	0	0
201	29	ABCO	Adult	63.3	0	0
220.5	20.5	PIPO	Adult	113.7	0	0
223	36.5	PIPO	Adult	35.5	0	0
268	39	QUKE	Adult	38	0	0
289	30.5	PIPO	Adult	37.2	0	0
241	4	ABCO	Adult	51.9	0	0
244	6	ABCO	Adult	63.5	0	0
247.5	7.5	ABCO	Adult	17.4	0	0
250.5	9	PIPO	Adult	22.3	0	0
251	6	PIPO	Adult	25.7	0	0
251.5	4	PIPO	Adult	27.2	0	0
202	37	ABCO	Adult	53.6	0	0
290	17	ABCO	Adult	24.2	0	0
255	15	ABCO	Adult	25.7	0	0
253	10	PIPO	Adult	74.9	0	0
212	26	ABCO	Adult	28.9	0	0
222	42	ABCO	Adult	36.8	0	0
235	60	PILA	Adult	21.5	0	0
235	61	PILA	Adult	18.8	0	0
240	62	PILA	Adult	54.7	0	0
240.5	58	PILA	Adult	21.2	0	0
242	58	QUKE	Adult	26.5	0	0
254	32	ABCO	Adult	32.3	0	0
260	53	QUKE	Adult	33	0	0
266	68	PILA	Adult	29.7	0	0
268	65	QUKE	Adult	29.5	0	0
273	50.5	QUKE	Adult	48.7	0	0
278	55	QUKE	Adult	42.9	0	0
281	79	QUKE	Adult	22.8	0	0
291	83	ABCO	Adult	10.5	0	0
293	81	PIPO	Adult	15.4	0	0
296	85	ABCO	Adult	53.2	0	0
0	82	PIPO	Adult	8.6	0	0
0.5	82	PIPO	Adult	1.5	0	0
2	81.5	QUKE	Adult	6.9	0	0
2.5	81.5	QUKE	Adult	3.3	0	0
1.5	86	PIPO	Adult	84.7	0	0
1	86	QUKE	Adult	2	0	0
0.5	86	QUKE	Adult	1.8	0	0
2	86	QUKE	Adult	1.1	0	0
6.5	85	QUKE	Adult	5.3	0	0
6	83	PIPO	Adult	9.6	0	0
2	89	QUKE	Adult	10.2	0	0
3	89	QUKE	Adult	11.7	0	0
4	90	QUKE	Adult	3.7	0	0
6	91	CADE	Adult	8.1	0	0
5	92.5	PILA	Adult	7.1	0	0
5	95	PIPO	Adult	15.5	0	0
2	98	ABCO	Adult	17.3	0	0
0	97	ABCO	Adult	14.7	0	0
0.5	97	PIPO	Adult	6.6	0	0
3.5	99	ABCO	Adult	6.8	0	0
5	100	PIPO	Adult	3.9	0	0
8	98	PILA	Adult	7	0	0
8.5	98	PILA	Adult	5.9	0	0
8.5	90	QUKE	Adult	3	0	0
8	89	PIPO	Adult	9.8	0	0
7	87.5	PIPO	Adult	10.2	0	0
9	86	PIPO	Adult	15.6	0	0
4.5	88	QUKE	Adult	2.5	0	0
4	87.5	QUKE	Adult	1.8	0	0
4	88	QUKE	Adult	2.5	0	0
5	90	QUKE	Adult	3.6	0	0
5	91	QUKE	Adult	2.6	0	0
13	87	QUKE	Adult	2.4	0	0
6	91.5	PIPO	Adult	99	0	0
6.5	80	PIPO	Adult	7.2	0	0
6.5	83	PIPO	Adult	4.1	0	0
17	84.5	CADE	Adult	63	0	0
17	85.5	PILA	Adult	7.7	0	0
17.5	85.5	ABCO	Adult	7.4	0	0
18	85	PIPO	Adult	1.3	0	0
17	86	PILA	Adult	2.4	0	0
11.5	90	QUKE	Adult	6.5	0	0
13	89	PIPO	Adult	1.4	0	0
12.5	88.5	QUKE	Adult	5.1	0	0
12	89	QUKE	Adult	4.9	0	0
11	89	QUKE	Adult	8.8	0	0
10.5	89	QUKE	Adult	3.1	0	0
10	89	QUKE	Adult	3.5	0	0
10	88	QUKE	Adult	5.3	0	0
9.5	89	QUKE	Adult	5.5	0	0
9.5	89.5	QUKE	Adult	2.8	0	0
7	95	QUKE	Adult	2	0	0
14	100	ABCO	Adult	40.8	0	0
18.5	99	ABCO	Adult	32.4	0	0
16	110	ABCO	Adult	35.6	0	0
11	104	ABCO	Adult	48.8	0	0
21	115	ABCO	Adult	63.6	0	0
10	115	ABCO	Adult	52.7	0	0
8.5	129	ABCO	Adult	21.5	0	0
9	126	ABCO	Adult	62.1	0	0
12	134	PIPO	Adult	60.6	0	0
13	138.5	ABCO	Adult	69.2	0	0
20	130	ABCO	Adult	29.1	0	0
20	128	QUKE	Adult	34.8	0	0
36	139.5	ABCO	Adult	18.2	0	0
46	103	ABCO	Adult	32.9	0	0
42	105	PILA	Adult	19.7	0	0
20	119.5	ABCO	Adult	32.1	0	0
26	129	ABCO	Adult	63.2	0	0
40.5	112	ABCO	Adult	51.4	0	0
30	137	PILA	Adult	72.3	0	0
23	123	PILA	Adult	42.1	0	0
28	119	ABCO	Adult	45.7	0	0
29	124	ABCO	Adult	74.7	0	0
35	123	ABCO	Adult	58.8	0	0
20	122	ABCO	Adult	48.9	0	0
20	122.5	ABCO	Adult	31.8	0	0
47	103	ABCO	Adult	44.4	0	0
58	100	ABCO	Adult	61.2	0	0
59	102	ABCO	Adult	50.2	0	0
46	108.5	PILA	Adult	45.5	0	0
47.5	105	ABCO	Adult	63.8	0	0
56	111	ABCO	Adult	48.7	0	0
48	119.5	ABCO	Adult	76.5	0	0
18	147	ABCO	Adult	74.5	0	0
61	136	ABCO	Adult	59	0	0
70	140	PIPO	Adult	27.2	0	0
73	140	PIPO	Adult	74.9	0	0
73	141.5	PIPO	Adult	17	0	0
70.5	146	PIPO	Adult	30.7	0	0
74	147	ABCO	Adult	36.7	0	0
72.5	151	ABCO	Adult	38.6	0	0
74	156.5	ABCO	Adult	49.8	0	0
72	159	ABCO	Adult	18.9	0	0
82	159	ABCO	Adult	28.8	0	0
90	156.5	PIPO	Adult	11.9	0	0
91	157.5	PIPO	Adult	11.5	0	0
0	117	PILA	Adult	8.4	0	0
0	113	PIPO	Adult	3.2	0	0
2	109	ABCO	Adult	2.3	0	0
8	110.5	ABCO	Adult	58.4	0	0
8	109	ABCO	Adult	28.6	0	0
10.5	109	ABCO	Adult	17.9	0	0
24	104	ABCO	Adult	57.5	0	0
31	102	ABCO	Adult	64.2	0	0
30	105	ABCO	Adult	33.7	0	0
33	107	PILA	Adult	58.1	0	0
32	116	PILA	Adult	70.1	0	0
35	113	PILA	Adult	29.2	0	0
35	101	PILA	Adult	15	0	0
39	101	QUKE	Adult	34.9	0	0
40	97	PILA	Adult	34.7	0	0
34	99	ABCO	Adult	44	0	0
37	93	PILA	Adult	4.1	0	0
37.5	92	QUKE	Adult	37.5	0	0
37.5	91.5	QUKE	Adult	15.8	0	0
34	92	CADE	Adult	7	0	0
31.5	91.5	PILA	Adult	13.9	0	0
31	90	PILA	Adult	2.4	0	0
30	92	ABCO	Adult	6.9	0	0
31	91	ABCO	Adult	14.4	0	0
31.5	90	ABCO	Adult	8.7	0	0
34	89.5	PILA	Adult	1.5	0	0
32	88	PIPO	Adult	6.4	0	0
30	88	ABCO	Adult	14.3	0	0
31.5	87	PIPO	Adult	6.7	0	0
30.5	87	PIPO	Adult	8.3	0	0
30	87	PIPO	Adult	7.2	0	0
33	86	PIPO	Adult	17.4	0	0
33	87	PILA	Adult	6.2	0	0
32.5	89	PILA	Adult	15.2	0	0
34	90	PILA	Adult	1.2	0	0
34	89	PILA	Adult	8.2	0	0
37	89	QUKE	Adult	43.7	0	0
29	82	PILA	Adult	2.7	0	0
29	82.5	PILA	Adult	3	0	0
28	89	PIPO	Adult	12.6	0	0
28	89.5	PIPO	Adult	8.1	0	0
28	91	PIPO	Adult	8.2	0	0
28	91.5	PILA	Adult	15.3	0	0
29.5	93	PIPO	Adult	7.9	0	0
24	91.5	PILA	Adult	2.4	0	0
24	83	PIPO	Adult	8.5	0	0
21	91	ABCO	Adult	2.3	0	0
20	91	ABCO	Adult	59.1	0	0
41	83	PIPO	Adult	6.8	0	0
41	80.5	PIPO	Adult	8	0	0
41.5	83	PIPO	Adult	5.7	0	0
49	81	PIPO	Adult	3	0	0
44.5	81	PIPO	Adult	3.4	0	0
45	81	PILA	Adult	3.5	0	0
47	86.5	QUKE	Adult	30.4	0	0
47	86	QUKE	Adult	17.7	0	0
57	86	PIPO	Adult	19.3	0	0
60	88	PIPO	Adult	21.8	0	0
58	89	QUKE	Adult	20.2	0	0
58	91	PILA	Adult	32.8	0	0
57	92	QUKE	Adult	47.8	0	0
57	92.5	QUKE	Adult	42.1	0	0
58	95.5	PIPO	Adult	25.5	0	0
53	95	ABCO	Adult	23.1	0	0
49	95	ABCO	Adult	8.5	0	0
46	97	ABCO	Adult	42.2	0	0
46	96	QUKE	Adult	38.5	0	0
46	96	QUKE	Adult	32.1	0	0
44	93	ABCO	Adult	18.3	0	0
43	89.5	PILA	Adult	4.7	0	0
45	88.5	QUKE	Adult	45.9	0	0
43.5	97	QUKE	Adult	44.4	0	0
44	97	QUKE	Adult	22.8	0	0
19	158	ABCO	Adult	67.6	0	0
19	153	ABCO	Adult	49.2	0	0
33	156.5	ABCO	Adult	71.4	0	0
35	154.5	ABCO	Adult	76.2	0	0
39	151.5	ABCO	Adult	70.3	0	0
53	156	ABCO	Adult	57.6	0	0
53.5	153	ABCO	Adult	9.2	0	0
55.5	155	ABCO	Adult	40.3	0	0
52.5	151	ABCO	Adult	31	0	0
53	146	PILA	Adult	38.3	0	0
60	156	ABCO	Adult	50.7	0	0
62	152	ABCO	Adult	55.2	0	0
66	155	ABCO	Adult	42	0	0
68	156	PILA	Adult	20.4	0	0
80	150	PILA	Adult	98.9	0	0
80	151	PILA	Adult	110.4	0	0
88	154	PILA	Adult	43.1	0	0
94.5	148.5	ABCO	Adult	51	0	0
88	146	ABCO	Adult	38.2	0	0
87	146	PILA	Adult	35.5	0	0
85	130	ABCO	Adult	44.1	0	0
85	130.5	QUKE	Adult	71.2	0	0
80	123	ABCO	Adult	44.9	0	0
81	122	ABCO	Adult	51.2	0	0
84	120	QUKE	Adult	55	0	0
87	115	QUKE	Adult	35.7	0	0
66	112	ABCO	Adult	32.4	0	0
68	108	QUKE	Adult	50.4	0	0
62	100	CADE	Adult	24.4	0	0
72	103	ABCO	Adult	51.6	0	0
75	108	ABCO	Adult	20.9	0	0
75	107	QUKE	Adult	40.8	0	0
75	106	QUKE	Adult	38.8	0	0
75	106.5	QUKE	Adult	27.7	0	0
78	105	QUKE	Adult	35.3	0	0
68	84.5	QUKE	Adult	46.8	0	0
68	85	QUKE	Adult	38.7	0	0
70	82.5	QUKE	Adult	33.3	0	0
69.5	82	QUKE	Adult	35.6	0	0
70.5	81.5	QUKE	Adult	36.6	0	0
73	80	PIPO	Adult	47.5	0	0
91	89	QUKE	Adult	46.5	0	0
92	96	PIPO	Adult	25.8	0	0
89	106.5	PIPO	Adult	10	0	0
89	106	PIPO	Adult	15.1	0	0
92	97.5	PIPO	Adult	15	0	0
48	126	ABCO	Adult	81.1	0	0
47	129	ABCO	Adult	54.4	0	0
57	131	PILA	Adult	90.4	0	0
58	131	ABCO	Adult	22.5	0	0
63	125	QUKE	Adult	47	0	0
60	121	QUKE	Adult	49.3	0	0
65	122	PILA	Adult	29.7	0	0
44	142	ABCO	Adult	68.4	0	0
79	111	PILA	Adult	36.1	0	0
79	111.5	ABCO	Adult	17.1	0	0
80	109	ABCO	Adult	50.1	0	0
85	109	PIPO	Adult	46.8	0	0
87	106	PIPO	Adult	60.7	0	0
64	92	PIPO	Adult	40.2	0	0
64	93	PIPO	Adult	43	0	0
65	92	PIPO	Adult	24.8	0	0
65	92	PIPO	Adult	17.5	0	0
64	94	ABCO	Adult	50.2	0	0
64	93.5	ABCO	Adult	40.8	0	0
65	96	PIPO	Adult	56.7	0	0
74	86	PIPO	Adult	114.2	0	0
77.5	89.5	QUKE	Adult	30.3	0	0
82	88	PIPO	Adult	38.9	0	0
86	90	QUKE	Adult	19.5	0	0
86	90	QUKE	Adult	14.2	0	0
86	90	QUKE	Adult	20.3	0	0
78	104	QUKE	Adult	39.7	0	0
82	107	ABCO	Adult	43.5	0	0
88	105	PIPO	Adult	12	0	0
90.5	104.5	PIPO	Adult	24.2	0	0
91	104	PIPO	Adult	15.6	0	0
87.5	106	PIPO	Adult	11.3	0	0
91	102	PIPO	Adult	16.1	0	0
98	144	ABCO	Adult	77.4	0	0
91	132	ABCO	Adult	33.3	0	0
85	120	ABCO	Adult	37.8	0	0
90	120	QUKE	Adult	53.7	0	0
89	120	QUKE	Adult	32	0	0
93	123	ABCO	Adult	39.3	0	0
